relative_path,method,output_path,boxes_processed,runtime_seconds,status
day2/members/allie/13_0179.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/13_0179.webp,0,0.499785,ok
day2/members/allie/13_0355.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/13_0355.webp,0,0.456074,ok
day2/members/allie/15_0703.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/15_0703.webp,0,0.438276,ok
day2/members/allie/16_0153.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/16_0153.webp,1,0.439325,ok
day2/members/allie/16_0556.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/16_0556.webp,0,0.433606,ok
day2/members/allie/17_0093.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/17_0093.webp,1,0.442946,ok
day2/members/allie/17_0175.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/17_0175.webp,1,0.403546,ok
day2/members/allie/17_0331.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/17_0331.webp,1,0.414524,ok
day2/members/allie/19_0622.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/19_0622.webp,7,0.425237,ok
day2/members/bjorn/11_0031.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/11_0031.webp,5,0.467212,ok
day2/members/bjorn/12_0518.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/12_0518.webp,1,0.430038,ok
day2/members/bjorn/15_0627.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/15_0627.webp,0,0.453858,ok
day2/members/bjorn/16_0250.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/16_0250.webp,0,0.498644,ok
day2/members/bjorn/16_0632.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/16_0632.webp,2,0.420914,ok
day2/members/bjorn/17_0110.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/17_0110.webp,0,0.510906,ok
day2/members/bjorn/17_0327.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/17_0327.webp,0,0.385759,ok
day2/members/bjorn/19_0139.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/19_0139.webp,2,0.400161,ok
day2/members/bjorn/19_0187.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/19_0187.webp,2,0.408322,ok
day2/members/bjorn/19_0429.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/19_0429.webp,0,0.446794,ok
day2/members/bjorn/19_0586.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/19_0586.webp,3,0.402053,ok
day2/members/bjorn/20_0121.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/20_0121.webp,4,0.444145,ok
day2/members/cathal/10_0273.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/10_0273.webp,1,0.359253,ok
day2/members/cathal/10_0597.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/10_0597.webp,4,0.40283,ok
day2/members/cathal/11_0012.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/11_0012.webp,4,0.412128,ok
day2/members/cathal/11_0063.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/11_0063.webp,6,0.441017,ok
day2/members/cathal/12_0044.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/12_0044.webp,2,0.391302,ok
day2/members/cathal/14_0185.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/14_0185.webp,1,0.446551,ok
day2/members/cathal/14_0312.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/14_0312.webp,7,0.435346,ok
day2/members/cathal/14_0361.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/14_0361.webp,3,0.427931,ok
day2/members/cathal/18_0081.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/18_0081.webp,2,0.391087,ok
day2/members/cathal/19_0198.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/19_0198.webp,0,0.434264,ok
day2/members/cathal/19_0211.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/19_0211.webp,2,0.450746,ok
day2/members/cathal/19_0687.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/19_0687.webp,3,0.422269,ok
day2/members/florian/10_0103.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/10_0103.webp,2,0.432621,ok
day2/members/florian/11_0279.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/11_0279.webp,3,0.464727,ok
day2/members/florian/12_0020.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/12_0020.webp,0,0.478355,ok
day2/members/florian/12_0418.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/12_0418.webp,0,0.495962,ok
day2/members/florian/12_0439.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/12_0439.webp,0,0.474244,ok
day2/members/florian/14_0042.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/14_0042.webp,0,0.471457,ok
day2/members/florian/14_0293.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/14_0293.webp,9,0.471364,ok
day2/members/florian/14_0303.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/14_0303.webp,8,0.455303,ok
day2/members/florian/14_0324.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/14_0324.webp,9,0.463878,ok
day2/members/florian/14_0672.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/14_0672.webp,2,0.434253,ok
day2/members/florian/14_0717.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/14_0717.webp,1,0.417094,ok
day2/members/florian/15_0006.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/15_0006.webp,0,0.446467,ok
day2/members/florian/15_0118.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/15_0118.webp,1,0.426776,ok
day2/members/florian/15_0395.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/15_0395.webp,0,0.447704,ok
day2/members/florian/19_0363.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/19_0363.webp,0,0.405192,ok
day2/members/klaus/10_0219.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/10_0219.webp,3,0.457239,ok
day2/members/klaus/10_0464.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/10_0464.webp,3,0.462049,ok
day2/members/klaus/10_0629.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/10_0629.webp,5,0.485219,ok
day2/members/klaus/12_0153.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/12_0153.webp,0,0.422571,ok
day2/members/klaus/12_0264.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/12_0264.webp,0,0.468078,ok
day2/members/klaus/12_0531.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/12_0531.webp,0,0.425564,ok
day2/members/klaus/13_0148.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/13_0148.webp,4,0.423447,ok
day2/members/klaus/13_0331.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/13_0331.webp,4,0.46977,ok
day2/members/klaus/15_0590.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/15_0590.webp,0,0.457629,ok
day2/members/klaus/18_0506.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/18_0506.webp,4,0.44144,ok
day2/members/klaus/18_0601.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/18_0601.webp,2,0.45722,ok
day2/members/klaus/18_0665.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/18_0665.webp,3,0.447781,ok
day2/members/klaus/19_0493.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/19_0493.webp,5,0.467968,ok
day2/members/luca/10_0406.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/10_0406.webp,0,0.462639,ok
day2/members/luca/10_0586.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/10_0586.webp,4,0.483369,ok
day2/members/luca/10_0654.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/10_0654.webp,4,0.476546,ok
day2/members/luca/11_0416.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/11_0416.webp,5,0.43494,ok
day2/members/luca/12_0565.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/12_0565.webp,0,0.467323,ok
day2/members/luca/13_0250.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/13_0250.webp,1,0.472449,ok
day2/members/luca/14_0016.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/14_0016.webp,2,0.471385,ok
day2/members/luca/14_0354.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/14_0354.webp,7,0.453047,ok
day2/members/luca/17_0072.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/17_0072.webp,0,0.478862,ok
day2/members/luca/17_0249.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/17_0249.webp,0,0.53278,ok
day2/members/luca/18_0188.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/18_0188.webp,0,0.424707,ok
day2/members/luca/18_0197.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/18_0197.webp,0,0.405787,ok
day2/members/luca/18_0250.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/18_0250.webp,2,0.378368,ok
day2/members/luca/19_0633.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/19_0633.webp,5,0.445688,ok
day2/members/luca/20_0211.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/20_0211.webp,4,0.430846,ok
day2/members/onanong/10_0373.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/10_0373.webp,2,0.438829,ok
day2/members/onanong/10_0518.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/10_0518.webp,5,0.462152,ok
day2/members/onanong/11_0590.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/11_0590.webp,1,0.455163,ok
day2/members/onanong/11_0615.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/11_0615.webp,0,0.437434,ok
day2/members/onanong/12_0404.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/12_0404.webp,5,0.441373,ok
day2/members/onanong/14_0193.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/14_0193.webp,5,0.481798,ok
day2/members/onanong/14_0331.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/14_0331.webp,3,0.445642,ok
day2/members/onanong/16_0168.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/16_0168.webp,0,0.405872,ok
day2/members/onanong/16_0470.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/16_0470.webp,0,0.394338,ok
day2/members/onanong/17_0009.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/17_0009.webp,1,0.417484,ok
day2/members/onanong/17_0489.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/17_0489.webp,0,0.423849,ok
day2/members/onanong/18_0325.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/18_0325.webp,3,0.427736,ok
day2/members/stevan/09_0309.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/stevan/09_0309.webp,0,0.495957,ok
day2/members/stevan/10_0281.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/stevan/10_0281.webp,1,0.374501,ok
day2/members/stevan/11_0382.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/stevan/11_0382.webp,6,0.40481,ok
day2/members/stevan/11_0452.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/stevan/11_0452.webp,7,0.450285,ok
day2/members/stevan/11_0699.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/stevan/11_0699.webp,1,0.360202,ok
day2/members/stevan/20_0706.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/stevan/20_0706.webp,2,0.381378,ok
day2/members/tien/12_0007.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/12_0007.webp,1,0.388211,ok
day2/members/tien/12_0017.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/12_0017.webp,2,0.416328,ok
day2/members/tien/12_0597.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/12_0597.webp,2,0.463727,ok
day2/members/tien/13_0043.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/13_0043.webp,0,0.405111,ok
day2/members/tien/13_0604.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/13_0604.webp,5,0.421462,ok
day2/members/tien/18_0209.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/18_0209.webp,2,0.378097,ok
day2/members/tien/19_0311.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/19_0311.webp,2,0.382347,ok
day2/members/tien/19_0472.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/19_0472.webp,8,0.439911,ok
day2/members/tien/19_0512.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/19_0512.webp,8,0.435576,ok
day2/members/tien/20_0019.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/20_0019.webp,8,0.398985,ok
day2/members/tien/20_0651.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/tien/20_0651.webp,3,0.401216,ok
day2/members/werner/10_0252.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/10_0252.webp,2,0.412724,ok
day2/members/werner/12_0480.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/12_0480.webp,2,0.442874,ok
day2/members/werner/13_0432.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/13_0432.webp,0,0.615411,ok
day2/members/werner/13_0648.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/13_0648.webp,0,0.60357,ok
day2/members/werner/13_0683.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/13_0683.webp,0,0.612223,ok
day2/members/werner/14_0229.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/14_0229.webp,1,0.49564,ok
day2/members/werner/15_0625.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/15_0625.webp,2,0.440929,ok
day2/members/werner/16_0476.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/16_0476.webp,0,0.49138,ok
day2/members/werner/17_0039.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/17_0039.webp,0,0.450832,ok
day2/members/werner/17_0115.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/17_0115.webp,1,0.489611,ok
day2/members/werner/18_0289.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/18_0289.webp,0,0.367311,ok
day2/members/werner/19_0608.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/19_0608.webp,1,0.414037,ok
day2/members/werner/20_0007.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/20_0007.webp,6,0.431924,ok
day2/members/werner/20_0389.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/20_0389.webp,0,0.410287,ok
day2/members/werner/20_0424.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/20_0424.webp,7,0.444351,ok
day2/members/werner/20_0620.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/20_0620.webp,0,0.488418,ok
day3/members/allie/08_0398.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/08_0398.webp,0,0.44868,ok
day3/members/allie/10_0210.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/10_0210.webp,0,0.450601,ok
day3/members/allie/10_0655.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/10_0655.webp,0,0.424912,ok
day3/members/allie/12_0148.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/12_0148.webp,3,0.445073,ok
day3/members/allie/12_0237.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/12_0237.webp,0,0.430834,ok
day3/members/allie/12_0570.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/12_0570.webp,0,0.373075,ok
day3/members/allie/12_0712.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/12_0712.webp,0,0.34537,ok
day3/members/allie/13_0693.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/13_0693.webp,0,0.442272,ok
day3/members/allie/16_0683.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/16_0683.webp,3,0.401403,ok
day3/members/allie/17_0205.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/17_0205.webp,1,0.373858,ok
day3/members/allie/17_0399.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/17_0399.webp,3,0.430726,ok
day3/members/allie/18_0433.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/18_0433.webp,5,0.460945,ok
day3/members/allie/18_0514.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/18_0514.webp,5,0.465772,ok
day3/members/allie/18_0535.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/18_0535.webp,4,0.461381,ok
day3/members/bjorn/10_0179.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/10_0179.webp,2,0.381874,ok
day3/members/bjorn/10_0195.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/10_0195.webp,3,0.396587,ok
day3/members/bjorn/12_0147.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/12_0147.webp,4,0.404232,ok
day3/members/bjorn/12_0222.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/12_0222.webp,0,0.457716,ok
day3/members/bjorn/12_0362.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/12_0362.webp,0,0.402405,ok
day3/members/bjorn/14_0678.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/14_0678.webp,5,0.43235,ok
day3/members/bjorn/15_0707.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/15_0707.webp,0,0.373026,ok
day3/members/bjorn/18_0483.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/18_0483.webp,8,0.438103,ok
day3/members/bjorn/18_0629.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/18_0629.webp,5,0.404643,ok
day3/members/bjorn/19_0152.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/19_0152.webp,4,0.383629,ok
day3/members/bjorn/19_0607.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/19_0607.webp,0,0.372073,ok
day3/members/bjorn/20_0140.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/20_0140.webp,5,0.374159,ok
day3/members/cathal/08_0097.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/08_0097.webp,0,0.406816,ok
day3/members/cathal/09_0099.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/09_0099.webp,4,0.427495,ok
day3/members/cathal/09_0355.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/09_0355.webp,4,0.404217,ok
day3/members/cathal/09_0625.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/09_0625.webp,4,0.408424,ok
day3/members/cathal/11_0064.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/11_0064.webp,1,0.449165,ok
day3/members/cathal/11_0181.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/11_0181.webp,1,0.444842,ok
day3/members/cathal/11_0509.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/11_0509.webp,0,0.435049,ok
day3/members/cathal/12_0524.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/12_0524.webp,0,0.461051,ok
day3/members/cathal/15_0606.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/15_0606.webp,0,0.475959,ok
day3/members/cathal/18_0053.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/18_0053.webp,5,0.417792,ok
day3/members/cathal/19_0263.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/19_0263.webp,1,0.372317,ok
day3/members/cathal/20_0290.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/20_0290.webp,3,0.388079,ok
day3/members/cathal/20_0443.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/20_0443.webp,4,0.440219,ok
day3/members/cathal/20_0569.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/cathal/20_0569.webp,8,0.426576,ok
day3/members/florian/10_0402.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/florian/10_0402.webp,0,0.384292,ok
day3/members/florian/10_0693.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/florian/10_0693.webp,1,0.406162,ok
day3/members/florian/11_0647.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/florian/11_0647.webp,0,0.450109,ok
day3/members/florian/12_0302.webp,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/florian/12_0302.webp,1,0.46439,ok
