case_id,relative_path,raw_path,raw_exists,raw_sha256,image_width,image_height,participant_id,day_id,timestamp_id,box_source,box_count,boxes_json,rp_output_path,diffusion_output_path
locked500_0391,day4/members/luca/08_0054.webp,data/castle2024/raw/day4/members/luca/08_0054.webp,True,23b3cf65c98301b0d8cf9e18e47abc24174136f3601740aa3c0dbf17e85245a0,3840,2160,luca,day4,08_0054,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[1218,1199,1345,1348],[2864,742,2979,903]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/luca/08_0054.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/luca/08_0054.webp
locked500_0392,day4/members/allie/11_0161.webp,data/castle2024/raw/day4/members/allie/11_0161.webp,True,0f0b4beb89d3615db247c40d4915dd2807fc4972b5916549f806b0884bb5ac84,3840,2160,allie,day4,11_0161,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[3077,939,3270,1181],[2428,875,2578,1046],[1698,814,1841,974],[902,971,1206,1515],[1193,944,1295,1108]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/allie/11_0161.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/allie/11_0161.webp
locked500_0393,day2/members/luca/14_0354.webp,data/castle2024/raw/day2/members/luca/14_0354.webp,True,5a19035732a802e702326b565dc9abec205ddd142eaba455821cc6fe17800f8c,3840,2160,luca,day2,14_0354,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,7,"[[1503,1026,1719,1252],[1835,775,1971,931],[2883,629,2988,748],[1951,631,2070,765],[287,981,621,1335],[3583,643,3743,870],[3316,633,3441,802]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/14_0354.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/14_0354.webp
locked500_0394,day3/members/bjorn/10_0179.webp,data/castle2024/raw/day3/members/bjorn/10_0179.webp,True,9a83ade8f7ab6c60942d8e7d7488c004edfe4e23afc485bb6c28ae77f1249a89,3840,2160,bjorn,day3,10_0179,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[1120,1132,1429,1522],[3289,900,3740,1301]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/bjorn/10_0179.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/10_0179.webp
locked500_0395,day4/members/cathal/12_0648.webp,data/castle2024/raw/day4/members/cathal/12_0648.webp,True,cd0f919ef2675071b95f42b65d27f025a8b0a2a1818923dfc797ce111f01a987,3840,2160,cathal,day4,12_0648,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,7,"[[642,1004,784,1172],[2673,759,2792,897],[1656,919,1759,1035],[3444,822,3840,1788],[2147,811,2246,928],[3018,863,3193,1056],[2947,884,3053,1046]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/cathal/12_0648.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/12_0648.webp
locked500_0396,day4/members/bjorn/10_0670.webp,data/castle2024/raw/day4/members/bjorn/10_0670.webp,True,39eb6f7311eaeefff0a8739f168ab9ccedadff1e969bfcbbb5410f4818afc0f4,3840,2160,bjorn,day4,10_0670,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[1725,0,1874,139],[1197,252,1324,396],[780,542,880,675],[637,685,793,960],[634,1054,932,1639]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bjorn/10_0670.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/bjorn/10_0670.webp
locked500_0397,day3/members/luca/11_0192.webp,data/castle2024/raw/day3/members/luca/11_0192.webp,True,369ec809b31189d57c4bce7688bd4341782ea0fe27a81bd9fdf6a6a0c9e8722e,3840,2160,luca,day3,11_0192,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[3476,352,3718,779],[2262,243,2415,423],[1599,0,1904,605],[1577,0,1893,200]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/luca/11_0192.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/11_0192.webp
locked500_0398,day2/members/stevan/11_0382.webp,data/castle2024/raw/day2/members/stevan/11_0382.webp,True,395eda6a213d67dddf114f1b83e4e2fd8b5558df50d4746f70e5a6218181153b,3840,2160,stevan,day2,11_0382,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,6,"[[331,1562,481,1766],[2907,1518,3030,1676],[2312,1571,2450,1720],[1101,1659,1253,1837],[3620,1609,3794,1818],[3347,1649,3484,1804]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/stevan/11_0382.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/stevan/11_0382.webp
locked500_0399,day2/members/luca/19_0633.webp,data/castle2024/raw/day2/members/luca/19_0633.webp,True,2d8ee5499247a80d0c7db1baa165a422ebaef57949994847a54a0e26aaf2c608,3840,2160,luca,day2,19_0633,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[80,590,323,884],[2726,411,2833,544],[3215,489,3349,651],[3278,959,3556,1524],[1180,571,1394,832]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/19_0633.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/19_0633.webp
locked500_0400,day2/members/luca/10_0406.webp,data/castle2024/raw/day2/members/luca/10_0406.webp,True,230a49fa4be10c95838745d25f8ca3feeb9d528667d92eade8e37153c97ceae5,3840,2160,luca,day2,10_0406,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/10_0406.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/10_0406.webp
locked500_0401,day3/members/cathal/20_0443.webp,data/castle2024/raw/day3/members/cathal/20_0443.webp,True,d930aa7efb852db9fdcbe69312b3e88f976309b0a551adc3c2d30d431306066e,3840,2160,cathal,day3,20_0443,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[1239,731,1425,974],[1866,517,2033,697],[3406,44,3563,233],[377,1220,622,1486]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/20_0443.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/20_0443.webp
locked500_0402,day4/members/klaus/13_0503.webp,data/castle2024/raw/day4/members/klaus/13_0503.webp,True,b5925058c927cf3d9259731a07a154cee360f59deca2287486da745ad02aea5b,3840,2160,klaus,day4,13_0503,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,6,"[[2718,450,2922,681],[1945,291,2069,474],[1271,63,1384,196],[833,0,968,123],[0,219,142,505],[421,0,584,105]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/klaus/13_0503.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/klaus/13_0503.webp
locked500_0403,day2/members/werner/15_0625.webp,data/castle2024/raw/day2/members/werner/15_0625.webp,True,1d2759ff6f42703d88e0f28cf6c143d807fd85056c1e057d823283ebbde75a7d,3840,2160,werner,day2,15_0625,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[2563,753,2755,1057],[1752,734,1906,889]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/15_0625.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/15_0625.webp
locked500_0404,day4/members/stevan/10_0227.webp,data/castle2024/raw/day4/members/stevan/10_0227.webp,True,c5f3c21b5a55da286e53cd91c725f3851b213b9594ffadd9e95fa581d2882f26,3840,2160,stevan,day4,10_0227,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[3038,1267,3381,1661],[2206,1280,2408,1509],[1235,1330,1471,1610],[3464,949,3541,1020]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/stevan/10_0227.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/stevan/10_0227.webp
locked500_0405,day4/members/stevan/13_0462.webp,data/castle2024/raw/day4/members/stevan/13_0462.webp,True,5aabcdd93b2ffcea320f1710eceefd8456f149daff4d1f122159c5ca500b2b71,3840,2160,stevan,day4,13_0462,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[3010,1220,3152,1397],[1931,1226,2056,1447],[2403,1198,2515,1329],[1299,1396,1571,1655],[821,1432,1327,2074]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/stevan/13_0462.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/stevan/13_0462.webp
locked500_0406,day3/members/cathal/20_0569.webp,data/castle2024/raw/day3/members/cathal/20_0569.webp,True,4c8fe2fdfd1570d79fafab95d0b05d2301d9fcad05217b72eb1144cf4b70ed66,3840,2160,cathal,day3,20_0569,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,8,"[[1409,1282,1605,1505],[2131,1081,2284,1252],[845,1303,1082,1636],[3161,828,3296,997],[28,1703,380,2124],[2765,955,2915,1123],[3548,1276,3839,2055],[3756,771,3837,916]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/cathal/20_0569.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/20_0569.webp
locked500_0407,day3/members/onanong/10_0301.webp,data/castle2024/raw/day3/members/onanong/10_0301.webp,True,0de41dd3f6d23db330fd3779586941bcebb793f77485c3f0d6d8ea83a21bd086,3840,2160,onanong,day3,10_0301,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[2845,171,3020,387],[1968,208,2082,329]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/onanong/10_0301.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/10_0301.webp
locked500_0408,day3/members/allie/16_0683.webp,data/castle2024/raw/day3/members/allie/16_0683.webp,True,292e3f0cd1857d38eb962d7dbe8fb6509b07c67c1d2c157c5bd828523ecdeb31,3840,2160,allie,day3,16_0683,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[509,917,580,1005],[2923,0,3137,395],[2298,476,2364,551]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/allie/16_0683.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/16_0683.webp
locked500_0409,day2/members/klaus/13_0148.webp,data/castle2024/raw/day2/members/klaus/13_0148.webp,True,93f7bd1faa4687d6d85112d4f9337613241a36647cd6b4cc21a53ce45d750b72,3840,2160,klaus,day2,13_0148,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[1932,85,2102,318],[517,128,887,553],[2500,196,2670,391],[972,0,1306,216]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/klaus/13_0148.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/13_0148.webp
locked500_0410,day2/members/bjorn/16_0632.webp,data/castle2024/raw/day2/members/bjorn/16_0632.webp,True,b781b6ed7c2cdccb617cfaf9bec2cc3dede4510d95a5e4f86266dc15a670351a,3840,2160,bjorn,day2,16_0632,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[2293,881,2461,1062],[1329,1031,1523,1257]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/bjorn/16_0632.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/bjorn/16_0632.webp
locked500_0411,day1/members/florian/11_0219.webp,data/castle2024/raw/day1/members/florian/11_0219.webp,True,ad309eafa5f241837ef22fd0bc641a241fca74343218160cc013c50c23162b4e,3840,2160,florian,day1,11_0219,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[2212,173,2322,309],[192,508,578,1005],[1735,0,1917,166]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/11_0219.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/11_0219.webp
locked500_0412,day2/members/luca/18_0197.webp,data/castle2024/raw/day2/members/luca/18_0197.webp,True,039d9ada148efbcc92b499b324f78e9b8f8c7a5899d81505d1adb841c0ef547e,3840,2160,luca,day2,18_0197,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/18_0197.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/18_0197.webp
locked500_0413,day4/members/allie/09_0293.webp,data/castle2024/raw/day4/members/allie/09_0293.webp,True,32f49bd31003d723f4523e44ac9b95ae216e3c8a203207e5061b83230e62f6b0,3840,2160,allie,day4,09_0293,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[2531,329,3078,994]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/allie/09_0293.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/allie/09_0293.webp
locked500_0414,day2/members/florian/14_0672.webp,data/castle2024/raw/day2/members/florian/14_0672.webp,True,cb2785872947d06fa0f3e959e389374c8eff73ab372392790230374a5a11175f,3840,2160,florian,day2,14_0672,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[1136,263,1462,622],[3731,877,3840,1150]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/florian/14_0672.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/14_0672.webp
locked500_0415,day3/members/florian/19_0086.webp,data/castle2024/raw/day3/members/florian/19_0086.webp,True,2d85e84ba4ca2ce5545e48557d9d8eb6cb9745a5d7f7ad555eb6eeacc9502998,3840,2160,florian,day3,19_0086,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day3/members/florian/19_0086.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/19_0086.webp
locked500_0416,day2/members/werner/13_0648.webp,data/castle2024/raw/day2/members/werner/13_0648.webp,True,cf59ecbdac7f84187d68425d42ebf226fcfad535b5af1af937347aa5d5c1a0a1,3840,2160,werner,day2,13_0648,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/13_0648.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/13_0648.webp
locked500_0417,day1/members/stevan/18_0597.webp,data/castle2024/raw/day1/members/stevan/18_0597.webp,True,c998eea52a0ba4a31b0ec04c51af572e787bd77784ce0a9fffe7af476ffd6417,3840,2160,stevan,day1,18_0597,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[1705,513,1860,709],[3439,356,3690,646],[2464,147,2641,366]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/stevan/18_0597.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/18_0597.webp
locked500_0418,day1/members/florian/18_0042.webp,data/castle2024/raw/day1/members/florian/18_0042.webp,True,b63c8e079a4f148a0d4e83460c1bb71bfd397391d4f8cacddb0bf2c69080143a,3840,2160,florian,day1,18_0042,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[2639,133,2959,528],[335,913,514,1110],[1262,680,1428,892],[3756,344,3840,575],[1379,601,1553,859]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/18_0042.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/18_0042.webp
locked500_0419,day3/members/werner/17_0301.webp,data/castle2024/raw/day3/members/werner/17_0301.webp,True,9ea6e2a73e7484651bd0d5ec6cb06de6e361a9f89a24038c394a07d1a0f1e830,3840,2160,werner,day3,17_0301,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[2005,758,2336,1168]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/werner/17_0301.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/17_0301.webp
locked500_0420,day1/members/allie/09_0647.webp,data/castle2024/raw/day1/members/allie/09_0647.webp,True,55309ead48da030f3d00d81b1d54480fc99ea686da8fef5d4374f7a1562d28fc,3840,2160,allie,day1,09_0647,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[551,621,971,1103],[1216,574,1354,743],[2671,75,3062,634]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/allie/09_0647.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/allie/09_0647.webp
locked500_0421,day4/members/cathal/15_0410.webp,data/castle2024/raw/day4/members/cathal/15_0410.webp,True,782e7d7050a71cefdc92a451e864515d781fda4255719165bde3f38c3b5ce1ff,3840,2160,cathal,day4,15_0410,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day4/members/cathal/15_0410.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/15_0410.webp
locked500_0422,day4/members/stevan/11_0074.webp,data/castle2024/raw/day4/members/stevan/11_0074.webp,True,eb893e8f128f57c070a80c6eb890a6603f84697be2192c6c26324c847eedda88,3840,2160,stevan,day4,11_0074,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,7,"[[958,1246,1138,1472],[1444,1211,1582,1374],[3125,1740,3346,1990],[2479,1372,2560,1475],[1982,1302,2117,1450],[2894,1412,3006,1551],[0,1124,95,1388]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/stevan/11_0074.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/stevan/11_0074.webp
locked500_0423,day1/members/florian/16_0525.webp,data/castle2024/raw/day1/members/florian/16_0525.webp,True,985de45b5f0837574f5cc13f3741d3d8a91e6c915692803503f80d6109b6337c,3840,2160,florian,day1,16_0525,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[772,0,1006,151]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/16_0525.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/16_0525.webp
locked500_0424,day4/members/bao/12_0438.webp,data/castle2024/raw/day4/members/bao/12_0438.webp,True,dd0ae54b5f9e44a592632ed0c96af309c49f5e59a13b3a1b3741e882efe7b377,3840,2160,bao,day4,12_0438,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,5,"[[2414,1179,2556,1359],[1266,1684,1357,1798],[875,1495,1016,1740],[2915,1167,3144,1505],[2915,1153,3208,1699]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bao/12_0438.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/12_0438.webp
locked500_0425,day1/members/luca/12_0202.webp,data/castle2024/raw/day1/members/luca/12_0202.webp,True,c87ecc3ed41cdfffe698f4f99aa19ae085f244fddcfe154f6364a8dd88d25b28,3840,2160,luca,day1,12_0202,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[2247,242,2365,379]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/luca/12_0202.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/luca/12_0202.webp
locked500_0426,day2/members/luca/14_0016.webp,data/castle2024/raw/day2/members/luca/14_0016.webp,True,05697761e04a00de9cbfcdfa21ae2f261989f2ab7ca856b715689326b94d87c4,3840,2160,luca,day2,14_0016,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[977,659,1177,878],[1627,297,1803,508]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/luca/14_0016.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/14_0016.webp
locked500_0427,day1/members/cathal/11_0477.webp,data/castle2024/raw/day1/members/cathal/11_0477.webp,True,779b00a0f17120efc1aa289db3079042f2611b510d799a9ccbd262daa91328de,3840,2160,cathal,day1,11_0477,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day1/members/cathal/11_0477.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/11_0477.webp
locked500_0428,day2/members/werner/16_0476.webp,data/castle2024/raw/day2/members/werner/16_0476.webp,True,5ffd1ffce16226f7dd75947aa5b2b1f221d6acaf49a2856d2b105bbdd54574f2,3840,2160,werner,day2,16_0476,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/16_0476.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/16_0476.webp
locked500_0429,day4/members/bjorn/14_0715.webp,data/castle2024/raw/day4/members/bjorn/14_0715.webp,True,3d9a523a4053b9e73c9431c71f580c65e4c3820c451dea0caf81a7046f21f593,3840,2160,bjorn,day4,14_0715,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[2041,210,2350,554]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/bjorn/14_0715.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/bjorn/14_0715.webp
locked500_0430,day3/members/stevan/13_0343.webp,data/castle2024/raw/day3/members/stevan/13_0343.webp,True,3e2aeb31101eca34ea8cd08c90b56c3dcd04cbf59b5fd30d3b59e8b96c88ae60,3840,2160,stevan,day3,13_0343,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[2663,728,2943,1017],[787,1437,1000,1677],[9,1597,385,2053],[1883,408,2098,652]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/stevan/13_0343.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/13_0343.webp
locked500_0431,day1/members/onanong/15_0060.webp,data/castle2024/raw/day1/members/onanong/15_0060.webp,True,7e51d555202f9ab8c5e8289668cfbb840709df8a56077ba955ba4a06e3139eb8,3840,2160,onanong,day1,15_0060,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[1962,844,2142,1054],[1176,966,1360,1201],[2598,665,2768,879],[3583,1017,3840,1713]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/onanong/15_0060.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/15_0060.webp
locked500_0432,day3/members/luca/11_0673.webp,data/castle2024/raw/day3/members/luca/11_0673.webp,True,bb627a5a177a5db4d6b967e59c73a51463837c7e20e91eff61ef363bab262881,3840,2160,luca,day3,11_0673,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[1198,563,1486,869],[571,1001,802,1415],[2663,298,3505,1601]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/luca/11_0673.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/11_0673.webp
locked500_0433,day4/members/onanong/15_0191.webp,data/castle2024/raw/day4/members/onanong/15_0191.webp,True,7ad7a4e6751b877621d2ac158ac6f2e5ed760cd46052388aeac085016df86abc,3840,2160,onanong,day4,15_0191,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,1,"[[3033,647,3513,1245]]",outputs/03_anonymisation/05_reverse_personalization/images/day4/members/onanong/15_0191.webp,outputs/03_anonymisation/04_diffusion/images/day4/members/onanong/15_0191.webp
locked500_0434,day1/members/florian/17_0649.webp,data/castle2024/raw/day1/members/florian/17_0649.webp,True,903fdac667dd4648aa97539cb4b947ee24ce0ee50f5d2e24f0c850d6a376004d,3840,2160,florian,day1,17_0649,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,6,"[[2424,321,2595,545],[602,533,749,713],[3276,350,3494,659],[3278,0,3498,203],[1532,319,1684,482],[1413,1460,1641,1807]]",outputs/03_anonymisation/05_reverse_personalization/images/day1/members/florian/17_0649.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/17_0649.webp
locked500_0435,day3/members/luca/18_0524.webp,data/castle2024/raw/day3/members/luca/18_0524.webp,True,1b69adcebe98c4ea15ef35967f6e769213a8c94d5029bed02b86729b879db757,3840,2160,luca,day3,18_0524,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,4,"[[1679,1156,1851,1368],[3251,945,3477,1195],[2293,1281,2475,1476],[0,1498,419,2083]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/luca/18_0524.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/18_0524.webp
locked500_0436,day2/members/werner/13_0683.webp,data/castle2024/raw/day2/members/werner/13_0683.webp,True,637b8fd30985615fef99c86a28a62c1c507f5e00a4968a3671646e2a7ec05dc8,3840,2160,werner,day2,13_0683,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day2/members/werner/13_0683.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/13_0683.webp
locked500_0437,day2/members/tien/20_0651.webp,data/castle2024/raw/day2/members/tien/20_0651.webp,True,f6a94e3b2a2ef7c4ef2fa9cc1bc1934a33cf5fe331ed7795671f858864f7d051,3840,2160,tien,day2,20_0651,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,3,"[[3031,1787,3279,2153],[1901,1803,2064,1991],[819,1866,1173,2155]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/tien/20_0651.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/20_0651.webp
locked500_0438,day1/members/bjorn/12_0196.webp,data/castle2024/raw/day1/members/bjorn/12_0196.webp,True,857f2162d97ffa38150d8e5e768d5894e43e89fc0fe41fd202f35b810c97d865,3840,2160,bjorn,day1,12_0196,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day1/members/bjorn/12_0196.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/bjorn/12_0196.webp
locked500_0439,day3/members/florian/10_0402.webp,data/castle2024/raw/day3/members/florian/10_0402.webp,True,2c7b323932c3a23e78be29e9d636431322f73a6d53ef99b6f24245bd7597ccff,3840,2160,florian,day3,10_0402,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day3/members/florian/10_0402.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/10_0402.webp
locked500_0440,day1/members/onanong/17_0253.webp,data/castle2024/raw/day1/members/onanong/17_0253.webp,True,c3408f0177eccca3769e1c4e65b5e9037cd41bf99fb9b42fd64f49f3c7733386,3840,2160,onanong,day1,17_0253,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day1/members/onanong/17_0253.webp,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/17_0253.webp
locked500_0441,day3/members/tien/09_0002.webp,data/castle2024/raw/day3/members/tien/09_0002.webp,True,59ad41c1eb57ea0909e08293974d2ee3be37daf19641aacd793f4d4372c66b5e,3840,2160,tien,day3,09_0002,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[90,1736,284,1957],[918,1688,1069,1856]]",outputs/03_anonymisation/05_reverse_personalization/images/day3/members/tien/09_0002.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/09_0002.webp
locked500_0442,day3/members/allie/12_0712.webp,data/castle2024/raw/day3/members/allie/12_0712.webp,True,0dae7c21aaad1cd4fc71cc7c9c7feb7168295d4a35109a7f23f6aff1961a25e3,3840,2160,allie,day3,12_0712,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,0,[],outputs/03_anonymisation/05_reverse_personalization/images/day3/members/allie/12_0712.webp,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/12_0712.webp
locked500_0443,day2/members/cathal/19_0211.webp,data/castle2024/raw/day2/members/cathal/19_0211.webp,True,91c29a1018ea6dc25b35bbe95c1b5e830325a34e6a48d8a5ccf23b24a86aedc2,3840,2160,cathal,day2,19_0211,outputs/02_face_detection/13_anonymisation_protocol_face_boxes.csv,2,"[[127,987,191,1056],[436,755,503,828]]",outputs/03_anonymisation/05_reverse_personalization/images/day2/members/cathal/19_0211.webp,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/19_0211.webp
