relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_id,manual_review_status,manual_face_count,review_method,reviewed_face_boxes_json,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,condition_label,category_notes,category_review_status
day2/members/florian/20_0654.webp,20_0654.webp,webp,205670,42fa3622337cf812052e4b524f008a035886e3975a153c278a6be067610ba6a6,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,20_0654,42,day2/members/florian/20_0654.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":2985,""y1"":324,""x2"":3239,""y2"":648},{""x1"":1420,""y1"":492,""x2"":1658,""y2"":781},{""x1"":2450,""y1"":363,""x2"":2617,""y2"":558},{""x1"":3661,""y1"":704,""x2"":3840,""y2"":1290},{""x1"":390,""y1"":1105,""x2"":555,""y2"":1450}]",multi_face,medium,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|medium|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/florian/19_0225.webp,19_0225.webp,webp,342992,b190ef8e6cecaeee3fe9971a4279a1535854eb0bed3c49a30c8c5a13493b4734,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,19_0225,42,day3/members/florian/19_0225.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,no_face|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/werner/12_0325.webp,12_0325.webp,webp,460386,33c25b07699e886019a5b8895c81c07886dbfcb0123fc8e9bbbb02d8a1276d6d,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,12_0325,42,day2/members/werner/12_0325.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":1714,""y1"":274,""x2"":2006,""y2"":615},{""x1"":151,""y1"":479,""x2"":358,""y2"":778},{""x1"":3046,""y1"":397,""x2"":3336,""y2"":726}]",multi_face,medium,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|medium|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/stevan/18_0401.webp,18_0401.webp,webp,190750,67f91539543592f4bd073461535505f907301bb84a6c49a443ebb2fd00219a66,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,18_0401,42,day1/members/stevan/18_0401.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":3313,""y1"":93,""x2"":3558,""y2"":385},{""x1"":925,""y1"":438,""x2"":1109,""y2"":685},{""x1"":2511,""y1"":172,""x2"":2659,""y2"":352},{""x1"":1691,""y1"":273,""x2"":1849,""y2"":478},{""x1"":328,""y1"":787,""x2"":700,""y2"":1286}]",multi_face,medium,no,pending_review,no,no,yes,medium,not_assessed_in_face_review,no,multi_face|medium|low_light_or_dim|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/florian/08_0674.webp,08_0674.webp,webp,214590,c3ef65f33290412c8fa4d06e9df0e9b4c88b37e59aba028f10b338aff25df8b3,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,08_0674,42,day1/members/florian/08_0674.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":641,""y1"":150,""x2"":858,""y2"":399},{""x1"":1718,""y1"":102,""x2"":1866,""y2"":280},{""x1"":2830,""y1"":310,""x2"":2897,""y2"":382},{""x1"":241,""y1"":991,""x2"":292,""y2"":1058},{""x1"":2388,""y1"":549,""x2"":2425,""y2"":589}]",multi_face,mixed_scale,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/werner/10_0369.webp,10_0369.webp,webp,267880,12b840fbc7c88e1012db5602506449023490b0aa642ecde733609f74df138da9,3840,2160,werner,egocentric,werner,day3,ok,valid,day3,10_0369,42,day3/members/werner/10_0369.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":422,""y1"":1842,""x2"":635,""y2"":2149}]",single_face,small,yes,pending_review,yes,no,no,high,not_assessed_in_face_review,no,single_face|small|edge_or_partial|downward_egocentric|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/allie/08_0250.webp,08_0250.webp,webp,242146,8fde32a98bfed2cdbd6b3fac77735f845f21ae7ae7e5f99f7679a8b8282e88f8,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,08_0250,42,day1/members/allie/08_0250.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":3260,""y1"":567,""x2"":3460,""y2"":820},{""x1"":2122,""y1"":410,""x2"":2245,""y2"":567},{""x1"":3704,""y1"":773,""x2"":3839,""y2"":1042}]",multi_face,small,yes,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/cathal/13_0464.webp,13_0464.webp,webp,203662,9cac2ae983ed9403434c9d7c88f80a67078e1742d42163b63269bb34b411b5ca,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,13_0464,42,day4/members/cathal/13_0464.webp,yes,7,manual reviewer-app verification by the project reviewers,"[{""x1"":1800,""y1"":385,""x2"":1927,""y2"":539},{""x1"":1105,""y1"":815,""x2"":1279,""y2"":1054},{""x1"":3589,""y1"":8,""x2"":3725,""y2"":176},{""x1"":2693,""y1"":202,""x2"":2801,""y2"":330},{""x1"":3213,""y1"":17,""x2"":3335,""y2"":153},{""x1"":54,""y1"":1080,""x2"":315,""y2"":1404},{""x1"":3,""y1"":1164,""x2"":351,""y2"":1818}]",multi_face,mixed_scale,yes,pending_review,yes,yes,yes,high,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|motion_blur_or_low_sharpness|low_light_or_dim|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/stevan/12_0079.webp,12_0079.webp,webp,278864,5b760f7c7217203c022dd2dd5b6af4a6d0cfbdaf95cb5c8baf143e467b08287b,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,12_0079,42,day4/members/stevan/12_0079.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":691,""y1"":0,""x2"":1120,""y2"":181}]",single_face,small,yes,pending_review,no,no,no,medium,not_assessed_in_face_review,no,single_face|small|edge_or_partial|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/florian/17_0085.webp,17_0085.webp,webp,214380,abac52b6240d7f215add4956f91ad80a7e199b4b7cb54f343dc47ff892a54fda,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,17_0085,42,day1/members/florian/17_0085.webp,yes,3,manual reviewer-app verification by the project reviewers,"[{""x1"":331,""y1"":575,""x2"":459,""y2"":726},{""x1"":1533,""y1"":516,""x2"":1714,""y2"":741},{""x1"":2341,""y1"":749,""x2"":2472,""y2"":914}]",multi_face,small,no,pending_review,no,no,no,high,not_assessed_in_face_review,no,multi_face|small|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/bao/14_0218.webp,14_0218.webp,webp,193830,83b5a970493eb883829c9639f3b1e2e4367059731f52f6f02a69f9e8c02f4fee,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,14_0218,42,day4/members/bao/14_0218.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":3036,""y1"":1030,""x2"":3167,""y2"":1195},{""x1"":2413,""y1"":1173,""x2"":2521,""y2"":1298},{""x1"":842,""y1"":1040,""x2"":1008,""y2"":1304},{""x1"":3568,""y1"":1053,""x2"":3730,""y2"":1251},{""x1"":1059,""y1"":1059,""x2"":1509,""y2"":1809}]",multi_face,mixed_scale,yes,pending_review,yes,no,yes,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|low_light_or_dim|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/luca/18_0714.webp,18_0714.webp,webp,272096,54449a887779a8ba65ae6554dbde9e5a940d18571cbf30007d08189812df6eae,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,18_0714,42,day1/members/luca/18_0714.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":2438,""y1"":710,""x2"":2604,""y2"":905},{""x1"":1226,""y1"":1484,""x2"":1293,""y2"":1556}]",multi_face,small,no,pending_review,yes,no,no,high,not_assessed_in_face_review,no,multi_face|small|downward_egocentric|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/luca/18_0196.webp,18_0196.webp,webp,247252,72f97e6cc66a4cfeb230ffc70bd92ef8309efed0ed09d29b7f20fca66e83f51f,3840,2160,luca,egocentric,luca,day2,ok,valid,day2,18_0196,42,day2/members/luca/18_0196.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/cathal/14_0550.webp,14_0550.webp,webp,361804,8ddaebf370513ccea9194e94f5fd62f792855e0c4a13e78db4af7727ad8d1b52,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,14_0550,42,day1/members/cathal/14_0550.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,high,not_assessed_in_face_review,yes,no_face|outdoor_or_vehicle|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/werner/08_0372.webp,08_0372.webp,webp,278498,c5fb5f3c79d6ba19de5e59847434ec8c8dd88b35a7ec93d62318c4038b0d00da,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,08_0372,42,day2/members/werner/08_0372.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/bjorn/14_0118.webp,14_0118.webp,webp,219894,66de69ac2837c4e71e91fbfcfb4b1d35a90d7260ee7c5e11081bae9e0f203b05,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,14_0118,42,day4/members/bjorn/14_0118.webp,yes,8,manual reviewer-app verification by the project reviewers,"[{""x1"":1091,""y1"":1135,""x2"":1269,""y2"":1376},{""x1"":3391,""y1"":1005,""x2"":3527,""y2"":1167},{""x1"":1338,""y1"":1140,""x2"":1464,""y2"":1305},{""x1"":2675,""y1"":1137,""x2"":2791,""y2"":1273},{""x1"":1559,""y1"":1106,""x2"":1656,""y2"":1226},{""x1"":1474,""y1"":1495,""x2"":1660,""y2"":1810},{""x1"":1947,""y1"":1164,""x2"":2019,""y2"":1262},{""x1"":2594,""y1"":1069,""x2"":2674,""y2"":1164}]",multi_face,small,no,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|small|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/stevan/17_0542.webp,17_0542.webp,webp,221204,e12e00d8bd653de1e915bf2a1f226e44fa51a6d18e606961e4e5ad8c370eb54f,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,17_0542,42,day3/members/stevan/17_0542.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/onanong/19_0588.webp,19_0588.webp,webp,117928,87b09281e07a806dd63a8ac57e990574c21d3cf4398e6fd10f59cd229c0a8cb5,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,19_0588,42,day1/members/onanong/19_0588.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":3338,""y1"":1591,""x2"":3415,""y2"":1660}]",single_face,very_small_or_distant,no,pending_review,yes,yes,no,low,not_assessed_in_face_review,no,single_face|very_small_or_distant|downward_egocentric|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/luca/13_0129.webp,13_0129.webp,webp,264824,1bc2aa5e4dc5cb70fd5338c4635ee81f952ddd784f61413613224b942fd01e84,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,13_0129,42,day3/members/luca/13_0129.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/onanong/18_0583.webp,18_0583.webp,webp,150214,d98c7c2568bb10e12f2406ab1ed4fb48ae3359f69d8367f6fcbdf8a37c4f9367,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,18_0583,42,day4/members/onanong/18_0583.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":813,""y1"":1082,""x2"":1126,""y2"":1373}]",single_face,medium,no,pending_review,no,yes,no,medium,not_assessed_in_face_review,no,single_face|medium|motion_blur_or_low_sharpness|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/florian/10_0452.webp,10_0452.webp,webp,202928,511547866c4e6ae63744ac4bf07679f432bd332a3a3b44289ccbabb82190d0a7,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,10_0452,42,day1/members/florian/10_0452.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":3595,""y1"":1008,""x2"":3738,""y2"":1201},{""x1"":1601,""y1"":759,""x2"":1680,""y2"":857},{""x1"":2431,""y1"":963,""x2"":2502,""y2"":1052},{""x1"":2628,""y1"":1013,""x2"":2705,""y2"":1109},{""x1"":3438,""y1"":991,""x2"":3527,""y2"":1107}]",multi_face,small,yes,pending_review,no,no,no,medium,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/luca/18_0250.webp,18_0250.webp,webp,200872,51d77a84879801ad67048b033b904b8fac2e752da5a5d8133b7a6579104a9723,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,18_0250,42,day3/members/luca/18_0250.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":3537,""y1"":1030,""x2"":3762,""y2"":1299},{""x1"":2645,""y1"":1103,""x2"":2857,""y2"":1367},{""x1"":1857,""y1"":938,""x2"":2065,""y2"":1169},{""x1"":892,""y1"":1111,""x2"":1080,""y2"":1337},{""x1"":463,""y1"":972,""x2"":617,""y2"":1165}]",multi_face,small,yes,pending_review,no,no,yes,high,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|low_light_or_dim|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/werner/19_0423.webp,19_0423.webp,webp,284728,8a33fc081e374cb2b68561340b3c3c61936e95ef5e715b6f950dbda02d889bc4,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,19_0423,42,day2/members/werner/19_0423.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":15,""y1"":534,""x2"":273,""y2"":819}]",single_face,medium,yes,pending_review,no,no,yes,high,not_assessed_in_face_review,no,single_face|medium|edge_or_partial|low_light_or_dim|clutter_high,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/tien/13_0596.webp,13_0596.webp,webp,263434,1875bfc664745c327dd04242a44a17fe44eb2042f2a12d72821232db6d180b1b,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,13_0596,42,day2/members/tien/13_0596.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":3416,""y1"":612,""x2"":3628,""y2"":877},{""x1"":3367,""y1"":1141,""x2"":3670,""y2"":1559},{""x1"":1490,""y1"":1283,""x2"":1635,""y2"":1440},{""x1"":2751,""y1"":1283,""x2"":2885,""y2"":1471},{""x1"":861,""y1"":1652,""x2"":1119,""y2"":2030}]",multi_face,mixed_scale,no,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/bjorn/13_0690.webp,13_0690.webp,webp,226978,d29d4ad370ab4fb3813217a239ea3c86678d050ebfd8d6970f8d38b78e2edde3,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,13_0690,42,day1/members/bjorn/13_0690.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":1164,""y1"":86,""x2"":1197,""y2"":127}]",single_face,very_small_or_distant,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,single_face|very_small_or_distant|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/florian/13_0542.webp,13_0542.webp,webp,265864,3ff2804a020d3113e39bca3314314a51add01b0083b7b733e31cb994061fc436,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,13_0542,42,day3/members/florian/13_0542.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/onanong/14_0103.webp,14_0103.webp,webp,243368,2e3176de569f3e6dfec70090568c51322b3a9165536d56d53f272380d5429207,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,14_0103,42,day1/members/onanong/14_0103.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":2127,""y1"":920,""x2"":2244,""y2"":1060}]",single_face,very_small_or_distant,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,single_face|very_small_or_distant|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/tien/09_0309.webp,09_0309.webp,webp,228720,c6ce0cc9a96cc7c89709258390787832bce5dbc02585048d3c56c526ae4c0380,3840,2160,tien,egocentric,tien,day3,ok,valid,day3,09_0309,42,day3/members/tien/09_0309.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/allie/14_0082.webp,14_0082.webp,webp,120652,9a3f0b6ef2bc3057e174e7a3bd2d30f7bf6f7fabe572ef27fa595996aa9f2c01,3840,2160,allie,egocentric,allie,day3,ok,valid,day3,14_0082,42,day3/members/allie/14_0082.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,yes,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/cathal/18_0060.webp,18_0060.webp,webp,241406,4854c96302419c36a3c0b9656b266e52d1ab81b6314d20bfea83862256c2864c,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,18_0060,42,day2/members/cathal/18_0060.webp,yes,2,manual reviewer-app verification by the project reviewers,"[{""x1"":3160,""y1"":666,""x2"":3357,""y2"":882},{""x1"":0,""y1"":1275,""x2"":173,""y2"":1692}]",multi_face,medium,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|medium|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/klaus/08_0379.webp,08_0379.webp,webp,163876,04aa28d196074158599d0b15b931d3b0af968474663076b913636f0dfaa2738d,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,08_0379,42,day3/members/klaus/08_0379.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,no_face|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/werner/08_0477.webp,08_0477.webp,webp,216154,77fbcf818183469060053e25fde279e1fa9b7ca27f3f630abea76d165629298a,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,08_0477,42,day4/members/werner/08_0477.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":3139,""y1"":679,""x2"":3325,""y2"":865}]",single_face,small,no,pending_review,no,no,no,medium,not_assessed_in_face_review,no,single_face|small|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/werner/19_0253.webp,19_0253.webp,webp,169224,42dc105f29ff6590eec154f4ddcc3f2de1d4af40f7322bbb2beb988d2f06c995,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,19_0253,42,day1/members/werner/19_0253.webp,yes,1,manual reviewer-app verification by the project reviewers,"[{""x1"":3124,""y1"":360,""x2"":3227,""y2"":488}]",single_face,very_small_or_distant,no,pending_review,no,yes,no,low,not_assessed_in_face_review,no,single_face|very_small_or_distant|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/florian/13_0223.webp,13_0223.webp,webp,254810,0e87fdc0c081ca4bde26b54a1799ebd1387ea30a9db07aa898e73834a5900b4f,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,13_0223,42,day3/members/florian/13_0223.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,low,not_assessed_in_face_review,no,no_face|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day4/members/onanong/15_0149.webp,15_0149.webp,webp,145932,0c37406458831cb9dccded2b023d47237c793ff408afa7adbe05374cbacbd209,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,15_0149,42,day4/members/onanong/15_0149.webp,yes,10,manual reviewer-app verification by the project reviewers,"[{""x1"":45,""y1"":477,""x2"":138,""y2"":622},{""x1"":529,""y1"":632,""x2"":604,""y2"":727},{""x1"":1339,""y1"":1690,""x2"":1363,""y2"":1723},{""x1"":1221,""y1"":1638,""x2"":1249,""y2"":1676},{""x1"":1161,""y1"":1616,""x2"":1186,""y2"":1648},{""x1"":1191,""y1"":1632,""x2"":1216,""y2"":1665},{""x1"":1488,""y1"":1722,""x2"":1536,""y2"":1797},{""x1"":1446,""y1"":1695,""x2"":1494,""y2"":1782},{""x1"":1257,""y1"":1635,""x2"":1290,""y2"":1707},{""x1"":1302,""y1"":1647,""x2"":1341,""y2"":1725}]",multi_face,mixed_scale,yes,pending_review,yes,yes,no,low,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|motion_blur_or_low_sharpness|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/florian/19_0674.webp,19_0674.webp,webp,218816,26d7cb312c2626167c2a1768f5eac23ad2ce704da32936569182b2e102e78843,3840,2160,florian,egocentric,florian,day3,ok,valid,day3,19_0674,42,day3/members/florian/19_0674.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,no,no,low,not_assessed_in_face_review,no,no_face|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day2/members/tien/14_0263.webp,14_0263.webp,webp,188456,47ae872390ca1f05ad4ea2b2aa0fd350f8778f295af3d16401d6d00878a8911e,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,14_0263,42,day2/members/tien/14_0263.webp,yes,8,manual reviewer-app verification by the project reviewers,"[{""x1"":285,""y1"":39,""x2"":875,""y2"":721},{""x1"":3012,""y1"":1198,""x2"":3170,""y2"":1368},{""x1"":886,""y1"":1319,""x2"":1131,""y2"":1615},{""x1"":2499,""y1"":1167,""x2"":2631,""y2"":1333},{""x1"":1588,""y1"":1222,""x2"":1684,""y2"":1331},{""x1"":1266,""y1"":1304,""x2"":1371,""y2"":1411},{""x1"":2203,""y1"":1272,""x2"":2328,""y2"":1366},{""x1"":3780,""y1"":738,""x2"":3840,""y2"":1314}]",multi_face,mixed_scale,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|mixed_scale|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day1/members/florian/10_0086.webp,10_0086.webp,webp,195510,419264459b73b32bdb5f5a63a6794186aad81a6b47f65c5c9c84dfd91872304a,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,10_0086,42,day1/members/florian/10_0086.webp,yes,5,manual reviewer-app verification by the project reviewers,"[{""x1"":2334,""y1"":746,""x2"":2406,""y2"":834},{""x1"":2825,""y1"":739,""x2"":2889,""y2"":838},{""x1"":3743,""y1"":769,""x2"":3825,""y2"":891},{""x1"":1907,""y1"":578,""x2"":1981,""y2"":655},{""x1"":0,""y1"":1224,""x2"":97,""y2"":1508}]",multi_face,small,yes,pending_review,yes,no,no,medium,not_assessed_in_face_review,no,multi_face|small|edge_or_partial|downward_egocentric|clutter_medium,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
day3/members/stevan/08_0676.webp,08_0676.webp,webp,115738,78996470fe426348c076279e5b8da2ecd4a2b2432c0ab6f6a660e489b0695f58,3840,2160,stevan,egocentric,stevan,day3,ok,valid,day3,08_0676,42,day3/members/stevan/08_0676.webp,yes,0,manual reviewer-app verification by the project reviewers,[],no_face,none,no,pending_review,no,yes,yes,low,not_assessed_in_face_review,no,no_face|motion_blur_or_low_sharpness|low_light_or_dim|clutter_low,Candidate labels generated from reviewed face boxes and image-quality cues. Profile/occlusion and semantic scene labels require reviewer confirmation.,reviewed
