relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,view_type,participant_id,day_or_session_id,read_status,integrity_status,timestamp_id,camera_stream_id,day_id,blur_score,webp_blockiness_score,face_count,largest_face_size_px,min_face_size_px,occlusion_ratio_value,screen_score,text_score,small_face_flag,motion_blur_flag,extreme_pose_flag,downward_view_flag,visible_screen_flag,visible_text_flag,multiple_faces_flag,no_face_flag,blur_level,face_size,occlusion_ratio,webp_artefact_severity,condition_matches,face_priority_score,dominant_face_confidence,candidate_score,target_condition,label_source,label_confidence,reviewed_condition_label,official_use,challenge_condition,gold_overlap,gold_label_match,condition_label,selection_seed
day3/members/klaus/13_0079.webp,13_0079.webp,webp,725990,e2c2ed68fc3a6abd8befe24be21701d6670adfd26d423d8a3cf9b902c6e238c5,3840,2160,egocentric,klaus,day3,ok,valid,13_0079,klaus,day3,1206.0034292715568,117.5923649691358,1,53.0,53.0,0.0,0.0,22.0,False,False,False,False,False,True,False,False,medium,medium,low,high,['visible_text'],,,74.04002286181037,visible_text,condition_specific_proxy,0.235,,,,,,visible_text,42
day3/members/klaus/13_0130.webp,13_0130.webp,webp,219144,5c9594141baa37f265527dfe66f5769b3e21ae8add3bdaa0fc0dcf8a0e858e38,3840,2160,egocentric,klaus,day3,ok,valid,13_0130,klaus,day3,972.5423482362316,102.72514274691358,0,0.0,0.0,1.0,0.0,17.0,False,False,False,False,False,True,False,True,high,none,high,medium,"['visible_text', 'no_face']",,,57.48361565490821,visible_text,condition_specific_proxy,0.647,,,,,,visible_text,42
day3/members/klaus/10_0605.webp,10_0605.webp,webp,308292,0ccffd910bf0da274f4343998af15e84ff5529404351e78695340f1371156c36,3840,2160,egocentric,klaus,day3,ok,valid,10_0605,klaus,day3,1956.5558847602665,104.4166975308642,0,0.0,0.0,1.0,0.0,21.0,False,False,False,False,False,True,False,True,low,none,high,medium,"['visible_text', 'no_face']",,,73.0,visible_text,condition_specific_proxy,0.294,,,,,,visible_text,42
day3/members/klaus/15_0256.webp,15_0256.webp,webp,273972,ba369d3dc85ec7e6d7999b74042c77b6c7869326fdc9eb844a420d7f64942b66,3840,2160,egocentric,klaus,day3,ok,valid,15_0256,klaus,day3,1570.0600227032687,104.1898726851852,0,0.0,0.0,1.0,0.0,15.0,False,False,False,False,False,True,False,True,medium,none,high,medium,"['visible_text', 'no_face']",,,55.0,visible_text,condition_specific_proxy,0.824,,,,,,visible_text,42
day3/members/florian/12_0276.webp,12_0276.webp,webp,748868,cb2587b43b30d0d87c39e9f8508bcebf0ae94332ac23cb12a8320c82225f2d49,3840,2160,egocentric,florian,day3,ok,valid,12_0276,florian,day3,2225.875769586248,120.78622372372372,0,0.0,0.0,1.0,0.0,19.0,False,False,False,False,False,True,False,True,medium,none,high,high,"['visible_text', 'no_face']",,,67.0,visible_text,condition_specific_proxy,0.353,,,,,,visible_text,42
day3/members/klaus/17_0571.webp,17_0571.webp,webp,328100,df75d526f85c2d283060097a16842ab10b03bf9303b2f0836e5e2f0a24ac4c95,3840,2160,egocentric,klaus,day3,ok,valid,17_0571,klaus,day3,1501.8793167266297,109.8167438271605,0,0.0,0.0,1.0,0.0,16.0,False,False,False,False,False,True,False,True,medium,none,high,high,"['visible_text', 'no_face']",,,58.0,visible_text,condition_specific_proxy,0.529,,,,,,visible_text,42
day3/members/klaus/08_0431.webp,08_0431.webp,webp,247878,7f0b450895002c1d4dd2e4d4a416d2f5e2fbe3960b1e581821d4f2f7e745f260,3840,2160,egocentric,klaus,day3,ok,valid,08_0431,klaus,day3,1338.792835289522,102.69556712962968,0,0.0,0.0,1.0,0.0,22.0,False,False,False,False,False,True,False,True,medium,none,high,medium,"['visible_text', 'no_face']",,,74.92528556859682,visible_text,condition_specific_proxy,0.176,,,,,,visible_text,42
day3/members/klaus/12_0005.webp,12_0005.webp,webp,439998,8555ebe09b0787d68592a789529fbc7551fb1936d97f261df1534efc636d23bf,3840,2160,egocentric,klaus,day3,ok,valid,12_0005,klaus,day3,2281.851082702687,109.27710648148144,0,0.0,0.0,1.0,0.0,14.0,False,False,False,False,False,True,False,True,low,none,high,high,"['visible_text', 'no_face']",,,52.0,visible_text,condition_specific_proxy,0.941,,,,,,visible_text,42
day3/members/klaus/12_0309.webp,12_0309.webp,webp,251572,1e4fbecf0f99c197fc1362ecc9b7a39d269712d94304a6ea9ff0cf116251a501,3840,2160,egocentric,klaus,day3,ok,valid,12_0309,klaus,day3,865.4617093699204,111.30260802469137,0,0.0,0.0,1.0,0.0,16.0,False,False,False,False,False,True,False,True,high,none,high,high,"['visible_text', 'no_face']",,,53.7697447291328,visible_text,condition_specific_proxy,0.882,,,,,,visible_text,42
day3/members/klaus/15_0251.webp,15_0251.webp,webp,323522,59f2a1c6c4ffed787397ed5267554d34301ebd1968b8f4b82c9f8a6501685b0e,3840,2160,egocentric,klaus,day3,ok,valid,15_0251,klaus,day3,1608.82750361759,106.36317901234568,0,0.0,0.0,1.0,0.0,14.0,False,False,False,False,False,True,False,True,medium,none,high,medium,"['visible_text', 'no_face']",,,52.0,visible_text,condition_specific_proxy,0.941,,,,,,visible_text,42
day3/members/klaus/11_0648.webp,11_0648.webp,webp,346702,a93842d26b08132c4c41a637ecf6eec387dcf2bf47b78c4abab04a944b6b60de,3840,2160,egocentric,klaus,day3,ok,valid,11_0648,klaus,day3,2023.7776121775605,101.40456404320987,3,58.42,13.06,0.25,0.0,15.0,False,False,False,False,False,True,True,False,medium,medium,medium,low,"['visible_text', 'multiple_faces']",0.0,0.985,55.0,visible_text,condition_specific_proxy,1.0,,,False,False,False,visible_text,42
day3/members/tien/08_0288.webp,08_0288.webp,webp,104326,659195be47f4f9627b9642376147b5336d780ae3bd4979742b90b4be7372353b,3840,2160,egocentric,tien,day3,ok,valid,08_0288,tien,day3,712.7130224910783,114.1945382882883,0,0.0,0.0,1.0,0.2812,3.0,False,True,False,False,True,False,False,True,high,none,high,medium,"['motion_blur', 'visible_screen', 'no_face']",,,,visible_text,,1.0,visible_text,evaluation_and_tuning,False,True,True,visible_text,42
day2/members/florian/09_0544.webp,09_0544.webp,webp,310868,b6f7668b71653e0f3eb212243c292865055fcc1467715032b0103ef78fb7b878,3840,2160,egocentric,florian,day2,ok,valid,09_0544,florian,day2,2173.4265652089525,119.69725975975976,0,0.0,0.0,1.0,0.0,7.0,False,False,False,False,False,False,False,True,medium,none,high,high,['no_face'],,,,visible_text,,1.0,visible_text,evaluation_and_tuning,False,True,True,visible_text,42
day4/members/bao/08_0099.webp,08_0099.webp,webp,154554,fc15d419b63ea23bfe36acad5f7e87e6ecfbf975fce003674db8ffd508ed7176,3840,2160,egocentric,bao,day4,ok,valid,08_0099,bao,day4,893.7264097493118,98.87257570070072,0,0.0,0.0,1.0,0.1167,5.0,False,True,False,False,True,False,False,True,high,none,high,low,"['motion_blur', 'visible_screen', 'no_face']",,,,visible_text,,1.0,visible_text,evaluation_and_tuning,False,True,True,visible_text,42
day1/members/florian/09_0418.webp,09_0418.webp,webp,261792,9b98868ef9931cfc8d852ac4d705a94ca69a8f1bab9b23d867ba9569b51265a1,3840,2160,egocentric,florian,day1,ok,valid,09_0418,florian,day1,3072.2137542129235,113.93801614114112,0,0.0,0.0,1.0,0.1983,5.0,False,False,False,False,True,False,False,True,low,none,high,medium,"['visible_screen', 'no_face']",,,,visible_text,,1.0,visible_text,evaluation_and_tuning,False,True,True,visible_text,42
day4/members/bjorn/08_0192.webp,08_0192.webp,webp,91684,0e1bfb189fd6137f1415085d1cd165c51048412c52c44ba06773d5017cb7696d,3840,2160,egocentric,bjorn,day4,ok,valid,08_0192,bjorn,day4,478.5667912989488,104.20640953453452,0,0.0,0.0,1.0,0.0,3.0,False,True,False,False,False,False,False,True,high,none,high,low,"['motion_blur', 'no_face']",,,,visible_text,,1.0,visible_text,evaluation_and_tuning,False,True,True,visible_text,42
day3/members/cathal/08_0038.webp,08_0038.webp,webp,215856,5ec420b456bd9412b07c6f422d77c327dfd7b5edac9d897592e62f43cda796cb,3840,2160,egocentric,cathal,day3,ok,valid,08_0038,cathal,day3,1547.8888200464237,114.36685122622625,0,0.0,0.0,1.0,0.1633,7.0,False,False,False,False,True,False,False,True,high,none,high,medium,"['visible_screen', 'no_face']",,,,visible_text,,1.0,visible_text,evaluation_and_tuning,False,True,True,visible_text,42
day3/members/tien/18_0094.webp,18_0094.webp,webp,212746,e6303c2c76e07bc2c273854c88e4431de804035da3cf3c2cb8ce2c09375fd486,3840,2160,egocentric,tien,day3,ok,valid,18_0094,tien,day3,2054.2096051060744,120.5566504004004,5,35.31,18.47,0.0,0.0,8.0,False,False,True,False,False,False,True,False,medium,medium,low,high,"['extreme_pose', 'multiple_faces']",60.31,0.997,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day3/members/luca/20_0558.webp,20_0558.webp,webp,233666,b62663b142e38f05bb2619f4958de7d9e1368d2482c29e25be654fb84898cd1c,3840,2160,egocentric,luca,day3,ok,valid,20_0558,luca,day3,2312.425168600665,118.90108858858858,6,43.4,16.47,0.0,0.0,0.0,False,False,True,False,False,False,True,False,high,medium,low,high,"['extreme_pose', 'multiple_faces']",73.4,1.0,6.0,multiple_faces,mtcnn_refined_proxy,0.571,,,False,False,False,multiple_faces,42
day4/members/onanong/10_0675.webp,10_0675.webp,webp,257658,a28a0e61b99394762f76d237c2a4594f7e46bd36717d0545005b6409b0c3ad06,3840,2160,egocentric,onanong,day4,ok,valid,10_0675,onanong,day4,2422.811670783307,113.2894456956957,5,42.95,15.31,0.0,0.0,5.0,False,False,False,False,False,False,True,False,high,medium,low,medium,['multiple_faces'],67.95,0.999,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day3/members/tien/18_0406.webp,18_0406.webp,webp,161452,3eaf4279e8103c18900828939b3a4e89ac234fe9e2b24d175e3708bb77b939f4,3840,2160,egocentric,tien,day3,ok,valid,18_0406,tien,day3,1457.9622028910735,125.743775025025,5,34.66,17.46,0.0,0.0,3.0,False,False,False,False,False,False,True,False,low,medium,low,high,['multiple_faces'],59.66,0.959,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day4/members/stevan/12_0101.webp,12_0101.webp,webp,208478,6a6d79c09e3e617df7469c34336779d593943c9bfe52165b0300da9970f061ec,3840,2160,egocentric,stevan,day4,ok,valid,12_0101,stevan,day4,2160.8148872620845,112.9081112362362,4,47.06,26.65,0.0,0.0,6.0,False,False,False,False,False,False,True,False,medium,medium,low,medium,['multiple_faces'],67.06,1.0,4.0,multiple_faces,mtcnn_refined_proxy,0.857,,,False,False,False,multiple_faces,42
day4/members/onanong/13_0244.webp,13_0244.webp,webp,216738,38a4cc5bef7960c268b8eb2170f34cc6eab178dc4f962dabe4ee33ecd3bae863,3840,2160,egocentric,onanong,day4,ok,valid,13_0244,onanong,day4,2045.479480519561,109.4078297047047,6,38.39,17.75,0.0,0.0,4.0,False,False,True,False,False,False,True,False,medium,medium,low,low,"['extreme_pose', 'multiple_faces']",68.39,0.998,6.0,multiple_faces,mtcnn_refined_proxy,0.571,,,False,False,False,multiple_faces,42
day1/members/florian/10_0446.webp,10_0446.webp,webp,199536,cc596bf48b9dc73372236ba8f128cd25fb1d789731713fd4a3b27b23d2bd917c,3840,2160,egocentric,florian,day1,ok,valid,10_0446,florian,day1,1582.9422605538073,109.57864114114112,3,22.54,11.37,0.25,0.0,7.0,True,False,True,False,False,False,True,False,medium,small,medium,low,"['small_face', 'extreme_pose', 'multiple_faces']",37.54,0.991,3.0,multiple_faces,mtcnn_refined_proxy,1.0,,,False,False,False,multiple_faces,42
day4/members/stevan/10_0335.webp,10_0335.webp,webp,203482,e18a8087596c41edce88af38be283ee9a63073ccb1952df9e85f64d4b8907aac,3840,2160,egocentric,stevan,day4,ok,valid,10_0335,stevan,day4,2119.1324283138783,119.05216153653654,3,43.19,38.0,0.0,0.0,4.0,False,False,False,False,False,False,True,False,medium,medium,low,high,['multiple_faces'],58.19,1.0,3.0,multiple_faces,mtcnn_refined_proxy,1.0,,,False,False,False,multiple_faces,42
day2/members/florian/13_0707.webp,13_0707.webp,webp,304922,7f1e4e858af688b837c22cf051b942eccad001344280610c398cd9e6b6acf18f,3840,2160,egocentric,florian,day2,ok,valid,13_0707,florian,day2,2395.4443466542352,115.30463275775774,3,48.68,31.75,0.0,0.0,10.0,False,False,False,False,False,False,True,False,high,medium,low,high,['multiple_faces'],63.68,0.997,3.0,multiple_faces,mtcnn_refined_proxy,1.0,,,False,False,False,multiple_faces,42
day2/members/allie/13_0694.webp,13_0694.webp,webp,311830,d418a087f7197bea6825568a84678dfa15a8940180889d17f055f5ddca31fa85,3840,2160,egocentric,allie,day2,ok,valid,13_0694,allie,day2,2813.299547253286,113.2292135885886,3,60.83,25.1,0.0,0.0,3.0,False,False,True,False,False,False,True,False,high,medium,low,medium,"['extreme_pose', 'multiple_faces']",75.83,0.809,3.0,multiple_faces,mtcnn_refined_proxy,1.0,,,False,False,False,multiple_faces,42
day4/members/allie/11_0348.webp,11_0348.webp,webp,229196,414b31d4ff7b582996c329f81db9ee5d8c085384d562e35b1126c961b6af859b,3840,2160,egocentric,allie,day4,ok,valid,11_0348,allie,day4,1697.7645154248612,113.57771834334334,5,41.3,23.95,0.0,0.0,2.0,False,False,False,False,False,False,True,False,medium,medium,low,medium,['multiple_faces'],66.3,0.867,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day4/members/klaus/10_0701.webp,10_0701.webp,webp,247872,7a7b9df3dd2a8e8e0c4cf7f80598162d5f35299e4ce9880d7611e6e018d39a7f,3840,2160,egocentric,klaus,day4,ok,valid,10_0701,klaus,day4,1979.36515753452,114.15326263763764,5,26.8,14.49,0.0,0.0,2.0,True,False,True,False,False,False,True,False,medium,small,low,medium,"['small_face', 'extreme_pose', 'multiple_faces']",51.8,0.998,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day4/members/allie/10_0667.webp,10_0667.webp,webp,224488,2433f63609d550a12fd878bc46e7501644bccfd9a286e2353d86f2f3e6f68ec3,3840,2160,egocentric,allie,day4,ok,valid,10_0667,allie,day4,1690.2045571330552,120.12564126626629,5,27.01,20.92,0.0,0.0,3.0,True,False,False,False,False,False,True,False,medium,small,low,high,"['small_face', 'multiple_faces']",52.010000000000005,1.0,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day1/members/onanong/14_0336.webp,14_0336.webp,webp,383688,af5f3e4264b20e6bb0b9f0c2e732a43fdff52a82c554bb056da3aea3397ffd2c,3840,2160,egocentric,onanong,day1,ok,valid,14_0336,onanong,day1,3190.032265222285,110.42960147647648,4,43.43,19.86,0.25,0.0,1.0,False,False,True,False,False,False,True,False,high,medium,medium,medium,"['extreme_pose', 'multiple_faces']",63.43,0.895,4.0,multiple_faces,mtcnn_refined_proxy,0.857,,,False,False,False,multiple_faces,42
day2/members/tien/13_0460.webp,13_0460.webp,webp,377194,3b92d9a755fee2e4ad99bc15f40d09f60eb9b7a33302054ce90b5a6b217b3261,3840,2160,egocentric,tien,day2,ok,valid,13_0460,tien,day2,2083.0366812916614,106.57939189189187,3,36.36,25.82,0.0,0.0,6.0,False,False,False,False,False,False,True,False,medium,medium,low,low,['multiple_faces'],51.36,0.971,3.0,multiple_faces,mtcnn_refined_proxy,1.0,,,False,False,False,multiple_faces,42
day4/members/florian/12_0076.webp,12_0076.webp,webp,282900,5b217d2e31875c4240e501d1b3667b7a0588082331d025817b9ee930e3198df8,3840,2160,egocentric,florian,day4,ok,valid,12_0076,florian,day4,2326.7113142020817,116.8021928178178,4,36.43,28.91,0.0,0.0,2.0,False,False,True,False,False,False,True,False,high,medium,low,high,"['extreme_pose', 'multiple_faces']",56.43,0.964,4.0,multiple_faces,mtcnn_refined_proxy,0.857,,,False,False,False,multiple_faces,42
day4/members/bjorn/10_0663.webp,10_0663.webp,webp,260102,e8425a3b00666d2fc3418610de25ffd99e82bee43e368fb0433a48f347f0f523,3840,2160,egocentric,bjorn,day4,ok,valid,10_0663,bjorn,day4,2245.7347653770826,111.0526933183183,5,37.34,14.14,0.0,0.0,4.0,False,False,True,False,False,False,True,False,high,medium,low,medium,"['extreme_pose', 'multiple_faces']",62.34,1.0,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day3/members/cathal/18_0200.webp,18_0200.webp,webp,223962,d678cea335bf66f660cd45367d8c58f7c64f1bd5f77c1e5dcdc9eb7e4d965c04,3840,2160,egocentric,cathal,day3,ok,valid,18_0200,cathal,day3,2555.624738630735,112.989771021021,7,43.29,20.75,0.25,0.0,7.0,False,False,False,False,False,False,True,False,high,medium,medium,medium,['multiple_faces'],78.28999999999999,0.998,7.0,multiple_faces,mtcnn_refined_proxy,0.429,,,False,False,False,multiple_faces,42
day3/members/florian/18_0250.webp,18_0250.webp,webp,250378,986f0b75f627db0de55bef94c3998b28a337f210da893e0664445ceda3c7b94c,3840,2160,egocentric,florian,day3,ok,valid,18_0250,florian,day3,2106.433196874966,118.38574512012016,7,38.42,13.77,0.0,0.0,8.0,False,False,True,False,False,False,True,False,medium,medium,low,high,"['extreme_pose', 'multiple_faces']",73.42,0.813,7.0,multiple_faces,mtcnn_refined_proxy,0.429,,,False,False,False,multiple_faces,42
day2/members/klaus/13_0180.webp,13_0180.webp,webp,245580,3dae94ddb1d509c69ba6f13aab804b45854471c30b50ace82fb57fe823256199,3840,2160,egocentric,klaus,day2,ok,valid,13_0180,klaus,day2,2011.7127680314093,115.16747997998,4,55.67,30.38,0.0,0.315,4.0,False,False,True,False,True,False,True,False,medium,medium,low,high,"['extreme_pose', 'visible_screen', 'multiple_faces']",75.67,0.989,4.0,multiple_faces,mtcnn_refined_proxy,0.857,,,False,False,False,multiple_faces,42
day1/members/werner/18_0162.webp,18_0162.webp,webp,225278,e047a5fc88f8ec0d50399b4b7ae72eeb2c9bb6fd0d2966908583fb2959ebf573,3840,2160,egocentric,werner,day1,ok,valid,18_0162,werner,day1,2095.115360238497,111.6079047797798,5,54.11,19.76,0.25,0.0,5.0,False,False,False,False,False,False,True,False,medium,medium,medium,medium,['multiple_faces'],79.11,1.0,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day2/members/klaus/16_0638.webp,16_0638.webp,webp,190114,75abd7a2606840bdf6aa6da02d6f6c5383cfc36200769dfe5962d6ce30149017,3840,2160,egocentric,klaus,day2,ok,valid,16_0638,klaus,day2,1854.3225448717703,103.08988676176176,4,44.25,21.94,0.0,0.1983,2.0,False,False,True,False,True,False,True,False,medium,medium,low,low,"['extreme_pose', 'visible_screen', 'multiple_faces']",64.25,1.0,4.0,multiple_faces,mtcnn_refined_proxy,0.857,,,False,False,False,multiple_faces,42
day3/members/luca/20_0695.webp,20_0695.webp,webp,228106,602b22c6f6bafcd2ee3414d31e9ad67b968e4aaa3d4d68bf06bd48ef16b818af,3840,2160,egocentric,luca,day3,ok,valid,20_0695,luca,day3,2229.91659462639,120.93707770270272,7,40.04,14.83,0.0,0.0,7.0,False,False,False,False,False,False,True,False,high,medium,low,high,['multiple_faces'],75.03999999999999,1.0,7.0,multiple_faces,mtcnn_refined_proxy,0.429,,,False,False,False,multiple_faces,42
day3/members/onanong/17_0634.webp,17_0634.webp,webp,210760,64048ce390732f5c4214a7a57cfc9ed525ed75fbb91a3d3b393c50d4e34cd2bc,3840,2160,egocentric,onanong,day3,ok,valid,17_0634,onanong,day3,2149.098771646317,110.57591966966967,5,35.13,18.85,0.0,0.0,3.0,False,False,True,False,False,False,True,False,medium,medium,low,medium,"['extreme_pose', 'multiple_faces']",60.13,1.0,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day4/members/allie/11_0317.webp,11_0317.webp,webp,250422,c630647147980030ead51bfd59de3714706c7198e5e76ded68b83ed996b22356,3840,2160,egocentric,allie,day4,ok,valid,11_0317,allie,day4,1728.6282061992704,113.94724411911912,5,32.87,20.27,0.0,0.0,6.0,False,False,False,False,False,False,True,False,medium,medium,low,medium,['multiple_faces'],57.87,0.999,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day3/members/onanong/17_0687.webp,17_0687.webp,webp,228494,41af393d218e8dee9ce67f36b8e18b703729555d6a64ddd451cdd22505a67580,3840,2160,egocentric,onanong,day3,ok,valid,17_0687,onanong,day3,2320.3030789268764,107.24288350850853,4,37.53,16.69,0.0,0.0,6.0,False,False,True,False,False,False,True,False,high,medium,low,low,"['extreme_pose', 'multiple_faces']",57.53,1.0,4.0,multiple_faces,mtcnn_refined_proxy,0.857,,,False,False,False,multiple_faces,42
day1/members/bjorn/18_0320.webp,18_0320.webp,webp,189126,a04f84257c54ba2385164b652c418830c16291323276da1fe650b0bf94ebe191,3840,2160,egocentric,bjorn,day1,ok,valid,18_0320,bjorn,day1,1658.7958950792176,115.46914101601602,5,33.85,23.35,0.25,0.28,3.0,False,False,False,False,True,False,True,False,medium,medium,medium,high,"['visible_screen', 'multiple_faces']",58.85,0.997,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day3/members/allie/18_0302.webp,18_0302.webp,webp,186824,fb3b312b43c7f6ce6ed58e107cc3d968630320d4ac74952601193670274b7a60,3840,2160,egocentric,allie,day3,ok,valid,18_0302,allie,day3,1803.846348117572,115.1395457957958,5,29.55,21.84,0.0,0.35,8.0,True,False,True,False,True,False,True,False,medium,small,low,high,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",54.55,0.869,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day1/members/allie/14_0407.webp,14_0407.webp,webp,216066,c4fcbbc086cb5c7479013f72e9618e5017bf10a34a79b7873f6c23204718012c,3840,2160,egocentric,allie,day1,ok,valid,14_0407,allie,day1,1629.0444868215968,109.87712712712714,4,68.45,19.13,0.25,0.0,5.0,False,False,True,False,False,False,True,False,medium,medium,medium,low,"['extreme_pose', 'multiple_faces']",88.45,0.998,4.0,multiple_faces,mtcnn_refined_proxy,0.857,,,False,False,False,multiple_faces,42
day1/members/cathal/11_0272.webp,11_0272.webp,webp,181158,7d0ff92b186feb724f3d3eb133b3c6f002a17cbc3735f52b981a0624f9814a17,3840,2160,egocentric,cathal,day1,ok,valid,11_0272,cathal,day1,1473.276189242716,113.13968656156156,5,46.76,15.27,0.0,0.175,3.0,False,False,False,False,True,False,True,False,low,medium,low,medium,"['visible_screen', 'multiple_faces']",71.75999999999999,1.0,5.0,multiple_faces,mtcnn_refined_proxy,0.714,,,False,False,False,multiple_faces,42
day3/members/stevan/12_0360.webp,12_0360.webp,webp,954656,e60a1f8dd302030b2cc395ee9614e7f9331cddf8be15a035d9dd5c93b4fdf00e,3840,2160,egocentric,stevan,day3,ok,valid,12_0360,stevan,day3,1809.2126014382711,114.69087837837836,0,0.0,0.0,1.0,0.0,5.0,False,False,False,False,False,False,False,True,medium,none,high,high,['no_face'],4.046063007191355,0.0,1000.0,no_face,mtcnn_refined_proxy,0.963,,,False,False,False,no_face,42
day3/members/florian/14_0189.webp,14_0189.webp,webp,524650,7e461cc4e0105d743e74f281d557b55f6b9963c7cf13e78ab2554aacac83e37f,3840,2160,egocentric,florian,day3,ok,valid,14_0189,florian,day3,3725.8272709520174,123.94999687187187,0,0.0,0.0,1.0,0.0,1.0,False,False,False,False,False,False,False,True,high,none,high,high,['no_face'],17.62913635476009,0.0,1004.0,no_face,mtcnn_refined_proxy,0.111,,,False,False,False,no_face,42
day1/fixed/living1/15_0221.webp,15_0221.webp,webp,334912,1e857ed03ce1ac5936db42ad3e601474b05cf730bd13ab8aac7504c81bd85672,3840,2160,exocentric,none,day1,ok,valid,15_0221,living1,day1,2264.1385084075764,112.24962462462464,0,0.0,0.0,1.0,0.0,5.0,False,False,False,False,False,False,False,True,high,none,high,medium,['no_face'],6.320692542037882,0.0,1000.0,no_face,mtcnn_refined_proxy,0.963,,,False,False,False,no_face,42
day1/members/cathal/08_0608.webp,08_0608.webp,webp,211824,ad93f2c27667ebfefbf7938059654174788bf6e03e7cba30b8b38354dab7881b,3840,2160,egocentric,cathal,day1,ok,valid,08_0608,cathal,day1,1957.164298600748,112.85723223223223,0,0.0,0.0,1.0,0.0,3.0,False,False,False,False,False,False,False,True,medium,none,high,medium,['no_face'],6.78582149300374,0.0,1002.0,no_face,mtcnn_refined_proxy,0.37,,,False,False,False,no_face,42
day1/fixed/reading/13_0406.webp,13_0406.webp,webp,164248,4a1ee27353d21be82529bf7b5b4d3794811188f064135130f5296f0e0556a5ba,3840,2160,exocentric,none,day1,ok,valid,13_0406,reading,day1,1095.922450345421,108.22036098598596,0,0.0,0.0,1.0,0.0,4.0,False,True,False,False,False,False,False,True,low,none,high,low,"['motion_blur', 'no_face']",1.4796122517271053,0.0,1001.0,no_face,mtcnn_refined_proxy,0.556,,,False,False,False,no_face,42
day2/fixed/living2/13_0257.webp,13_0257.webp,webp,384010,65211c172adf85d9228e9525cfcd6441cc631d18b1aab490c5b88a30998c6120,3840,2160,exocentric,none,day2,ok,valid,13_0257,living2,day2,2537.310049291028,105.34966216216216,0,0.0,0.0,1.0,0.0,5.0,False,False,False,False,False,False,False,True,high,none,high,low,['no_face'],7.686550246455139,0.0,1000.0,no_face,mtcnn_refined_proxy,0.963,,,False,False,False,no_face,42
day1/fixed/meeting/11_0654.webp,11_0654.webp,webp,270810,675b7e6da5a68cd6a95baf6f8af41d7673443c7f9039c25d6a146e148999f078,3840,2160,exocentric,none,day1,ok,valid,11_0654,meeting,day1,1929.5030428806904,113.02389889889888,0,0.0,0.0,1.0,0.0817,3.0,False,False,False,False,False,False,False,True,medium,none,high,medium,['no_face'],5.830515214403452,0.0,1000.366,no_face,mtcnn_refined_proxy,0.778,,,False,False,False,no_face,42
day4/members/florian/18_0234.webp,18_0234.webp,webp,172358,d0dd6fa84a65b982dc48fcc03769974fa25d34ba515f812ec3fccaec29d3aaae,3840,2160,egocentric,florian,day4,ok,valid,18_0234,florian,day4,1761.5480023200805,105.98485985985984,0,0.0,0.0,1.0,0.0583,3.0,False,False,False,False,False,False,False,True,medium,none,high,low,['no_face'],5.224740011600403,0.0,1000.834,no_face,mtcnn_refined_proxy,0.63,,,False,False,False,no_face,42
day3/members/tien/11_0348.webp,11_0348.webp,webp,139322,e5fc4d01656ddf0a0518b176041ae65fd21f10e94d570816b8c087b37a9e92e7,3840,2160,egocentric,tien,day3,ok,valid,11_0348,tien,day3,1026.040398721996,88.20142017017018,0,0.0,0.0,1.0,0.0,3.0,False,True,False,False,False,False,False,True,low,none,high,low,"['motion_blur', 'no_face']",2.1302019936099805,0.0,1002.0,no_face,mtcnn_refined_proxy,0.37,,,False,False,False,no_face,42
day3/fixed/living2/20_0205.webp,20_0205.webp,webp,286180,42dddeb64c269256dd61e1d69a4e52ddaa68583e25cbd363c56920b04e45fd7b,3840,2160,exocentric,none,day3,ok,valid,20_0205,living2,day3,2133.468367537208,114.72728978978978,0,0.0,0.0,1.0,0.0,2.0,False,False,False,False,False,False,False,True,medium,none,high,high,['no_face'],8.66734183768604,0.0,1003.0,no_face,mtcnn_refined_proxy,0.185,,,False,False,False,no_face,42
