egocentric_relative_path,file_name_ego,file_ext_ego,file_size_bytes_ego,checksum_sha256_ego,image_width_ego,image_height_ego,egocentric_stream_id,view_type_ego,egocentric_participant_id,day_or_session_id_ego,read_status_ego,integrity_status_ego,day_id,timestamp_id,exocentric_relative_path,file_name_exo,file_ext_exo,file_size_bytes_exo,checksum_sha256_exo,image_width_exo,image_height_exo,exocentric_stream_id,view_type_exo,participant_id,day_or_session_id_exo,read_status_exo,integrity_status_exo,pair_id
day4/members/luca/14_0320.webp,14_0320.webp,webp,210138,d86bfd630eb1ed1d6fca3d217d97921aabc68c9b8c720f64ef25a72be70903f3,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,14_0320,day4/fixed/living2/14_0320.webp,14_0320.webp,webp,346166,ac4fdb1548a74b462afd82191880ff0ee9e7607c7fde52bef4a2a73de8a0d363,3840,2160,living2,exocentric,,day4,ok,valid,day4::14_0320::luca::living2
day4/members/luca/18_0139.webp,18_0139.webp,webp,257628,6e0e8ba11460a0df1a59b00a8cf0aa6746b2d4700d9883639d89eebd17a4ba68,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,18_0139,day4/fixed/living2/18_0139.webp,18_0139.webp,webp,293538,253010d709d71f47b3fd59bb994ad7bf40341ccdf654b7d0593f5a100b1816cc,3840,2160,living2,exocentric,,day4,ok,valid,day4::18_0139::luca::living2
day4/members/cathal/18_0573.webp,18_0573.webp,webp,207506,e5bbaa0971a78a4930ee9f32ed675b39f4c1d58f6b1b8817317f3800a6dc81f1,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,18_0573,day4/fixed/living2/18_0573.webp,18_0573.webp,webp,293466,a0f52974ea294f3b6be545811d396c1a66e1b9e703fffd517458c6762bdcb639,3840,2160,living2,exocentric,,day4,ok,valid,day4::18_0573::cathal::living2
day4/members/onanong/18_0667.webp,18_0667.webp,webp,186780,c799b7f4de4e227de23ff6ed08f409b9a987a15391775613b922b92dc59ace40,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,18_0667,day4/fixed/living2/18_0667.webp,18_0667.webp,webp,290456,94c11a38750b7c857a04c0587747e4427b9272efe71202e4521c7892883e98d1,3840,2160,living2,exocentric,,day4,ok,valid,day4::18_0667::onanong::living2
day4/members/klaus/09_0256.webp,09_0256.webp,webp,208892,f5315466f681f3277b6089fcd96fe1e42075e5302256edc8754543ac5c45cd45,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,09_0256,day4/fixed/meeting/09_0256.webp,09_0256.webp,webp,274204,f6e8fd53977115c05f4454e458f80522bbdfb4c0bae6896ee65113c4ea7955ac,3840,2160,meeting,exocentric,,day4,ok,valid,day4::09_0256::klaus::meeting
day4/members/klaus/10_0028.webp,10_0028.webp,webp,212920,8122c4bb0c9c20abce4a050163d60dea421cec437ae10c270681229ebbfbea0b,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,10_0028,day4/fixed/meeting/10_0028.webp,10_0028.webp,webp,267670,3cf84f99883530112fc8e09cdd0ed2a2bafb9cb163de257e380ea2643a01d957,3840,2160,meeting,exocentric,,day4,ok,valid,day4::10_0028::klaus::meeting
day4/members/onanong/12_0663.webp,12_0663.webp,webp,129602,3d0cdf6a0da78f231ca9ade4557a418aab8e8e14cfcfe0414ab99a8dc14ab5dd,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,12_0663,day4/fixed/meeting/12_0663.webp,12_0663.webp,webp,270756,27bf7f95f4fc19bf05f4627388d585306399050ff9fe03e4e2630ef6142513e6,3840,2160,meeting,exocentric,,day4,ok,valid,day4::12_0663::onanong::meeting
day4/members/allie/13_0306.webp,13_0306.webp,webp,153986,43a3f80a1eaef1bc5eb1cd968bcf885c14d8cd1b36c13883b0349fadb226c1bd,3840,2160,allie,egocentric,allie,day4,ok,valid,day4,13_0306,day4/fixed/meeting/13_0306.webp,13_0306.webp,webp,264822,b8f4e28ce101d11e4b1d898d98fd344310969e4885d61b9a5da71ae87260e527,3840,2160,meeting,exocentric,,day4,ok,valid,day4::13_0306::allie::meeting
day4/members/cathal/13_0463.webp,13_0463.webp,webp,213324,64da4c3b10afd592716da7be627c831239bbd75920927dbcbe96e3756aa6524d,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,13_0463,day4/fixed/meeting/13_0463.webp,13_0463.webp,webp,261724,6938f093efe63791cd4e085a87689fb711e1e8c3f66209203a12e5b604e1dbed,3840,2160,meeting,exocentric,,day4,ok,valid,day4::13_0463::cathal::meeting
day4/members/luca/14_0319.webp,14_0319.webp,webp,252356,ebf26788195402b138d609e55a88ffa0c79a54616b05eb8ce7cc4722adb4816f,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,14_0319,day4/fixed/meeting/14_0319.webp,14_0319.webp,webp,263862,6e6ad7990b72f1e4080f169e077a0321c99dfaee37015df2347322f671cda79c,3840,2160,meeting,exocentric,,day4,ok,valid,day4::14_0319::luca::meeting
day4/members/werner/14_0509.webp,14_0509.webp,webp,191342,971de516ea345fe359fbca1f4237607ac41308b6d386e6ddb28c241c11fa23b6,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,14_0509,day4/fixed/meeting/14_0509.webp,14_0509.webp,webp,274982,adc84f265995037939896f9da8663a82e975f5d36d922b99760335a5f72149dc,3840,2160,meeting,exocentric,,day4,ok,valid,day4::14_0509::werner::meeting
day4/members/cathal/18_0571.webp,18_0571.webp,webp,129918,9351efc7227c87e94b9635b792296b982e07ce8f1c19345cf1e40774943cd930,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,18_0571,day4/fixed/meeting/18_0571.webp,18_0571.webp,webp,253516,dea350f43a2d9001954ae74742e2e17a1827b785d6ba586095f3b112a5adad07,3840,2160,meeting,exocentric,,day4,ok,valid,day4::18_0571::cathal::meeting
day4/members/klaus/09_0183.webp,09_0183.webp,webp,360558,4c004848ec677cef9c3124be0382f7478aeb157070e925ff0b2cff88f1ff41f2,3840,2160,klaus,egocentric,klaus,day4,ok,valid,day4,09_0183,day4/fixed/reading/09_0183.webp,09_0183.webp,webp,169816,22fd03e089ed892ddebe6b20b8effed7282db978ba25ab63fa4158efa3217e1e,3840,2160,reading,exocentric,,day4,ok,valid,day4::09_0183::klaus::reading
day4/members/stevan/10_0319.webp,10_0319.webp,webp,240998,06ac3c2c0f6fa50f984d8b8da1b98876ec80b2e17c647d5b536503e11e39f6a0,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,10_0319,day4/fixed/reading/10_0319.webp,10_0319.webp,webp,173280,29a7f6cf46690b336e3e1446d2a9d1ef0d83d38b7a3810aa5ff40ed111da135c,3840,2160,reading,exocentric,,day4,ok,valid,day4::10_0319::stevan::reading
day4/members/bao/10_0527.webp,10_0527.webp,webp,142436,bfb61fac385401a280060306ac3d8144bbd18235c49062a3749505431fdbda94,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,10_0527,day4/fixed/reading/10_0527.webp,10_0527.webp,webp,172888,88ddf9a9ee23ceeb25938995feef288ae5e5fb18ef96912f4c419a76be0d0b71,3840,2160,reading,exocentric,,day4,ok,valid,day4::10_0527::bao::reading
day4/members/florian/11_0597.webp,11_0597.webp,webp,216738,2abfef0888a2218ddf9364e9c2e71451e0ac21505a81de6fff684cf41d056eab,3840,2160,florian,egocentric,florian,day4,ok,valid,day4,11_0597,day4/fixed/reading/11_0597.webp,11_0597.webp,webp,174342,bfea0b078b7e408f913727cf96a2603eb6ee83d911193b3ea578cf2043787e3a,3840,2160,reading,exocentric,,day4,ok,valid,day4::11_0597::florian::reading
day4/members/luca/12_0694.webp,12_0694.webp,webp,236712,d44f976c8754689ee1515a7634fc810488b8b561b383b91360eea5f18d9c165e,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,12_0694,day4/fixed/reading/12_0694.webp,12_0694.webp,webp,175408,cb47b9fcd8457bacbcbbac28f86ffe2b9522c071c901dd56b0421757931e8d1e,3840,2160,reading,exocentric,,day4,ok,valid,day4::12_0694::luca::reading
day4/members/onanong/14_0607.webp,14_0607.webp,webp,477370,4cbd961accd8ffa0ea6045198c56853b534b8cb76bd0c3b19034503387243048,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,14_0607,day4/fixed/reading/14_0607.webp,14_0607.webp,webp,172754,4613fb0c4977503f48a83e2d05b8d80e63e370490baa186271ed10327574635f,3840,2160,reading,exocentric,,day4,ok,valid,day4::14_0607::onanong::reading
day4/members/stevan/15_0341.webp,15_0341.webp,webp,142610,c77ce62d683161b21e3416b4e684195ce2f6b04f81e93a71fc4739cf4e233eba,3840,2160,stevan,egocentric,stevan,day4,ok,valid,day4,15_0341,day4/fixed/reading/15_0341.webp,15_0341.webp,webp,170078,31ef618c914803e7f400113100570d38202a97ae367d0e4c2ebd545f36901f6b,3840,2160,reading,exocentric,,day4,ok,valid,day4::15_0341::stevan::reading
