relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_path,condition_label,source_protocol,box_count,annotation_status,review_method,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,category_review_status,category_notes,ground_truth_face_count,predicted_face_count,matched_face_count,missed_face_count
day4/members/luca/08_0054.webp,08_0054.webp,webp,259340,23b3cf65c98301b0d8cf9e18e47abc24174136f3601740aa3c0dbf17e85245a0,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,08_0054,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/luca/08_0054.webp,multi_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,11,0,2
day4/members/onanong/15_0400.webp,15_0400.webp,webp,153972,ae216a00b93aefae4ad8c55110dcaa73f80150638848f7a856cd12f1dca1f93c,3840,2160,onanong,egocentric,onanong,day4,ok,valid,day4,15_0400,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/onanong/15_0400.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,10,0,2
day4/members/werner/08_0337.webp,08_0337.webp,webp,202212,2f9b1d6983c9aabd0985216911f2d1e104345596adc5dcc86e91c622416c0984,3840,2160,werner,egocentric,werner,day4,ok,valid,day4,08_0337,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/werner/08_0337.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,12,0,2
day1/members/bjorn/18_0134.webp,18_0134.webp,webp,154210,22799e03804bc52aff8a88edbf21770a4a03d5445ede74c0ed49308adcbe9e5e,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,18_0134,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/bjorn/18_0134.webp,multi_face|large|edge_or_partial|profile_or_occluded|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual_reviewer_app,multi_face,large,yes,yes,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",2,4,1,1
day1/members/allie/15_0458.webp,15_0458.webp,webp,164738,28fc8e2813521f105b0b4a9533a20fb3138aa76e1685fcb1d1f144a61328082e,3840,2160,allie,egocentric,allie,day1,ok,valid,day1,15_0458,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/allie/15_0458.webp,single_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,4,0,1
day1/members/cathal/11_0405.webp,11_0405.webp,webp,284830,d9c72ba7273066f0795dd8861663653bfa13070b8d8a8ec734256cc34f66637c,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,11_0405,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/cathal/11_0405.webp,single_face|large|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,3,0,1
day1/members/cathal/14_0484.webp,14_0484.webp,webp,151620,d3c29e995bf32fee96c93d42878aa2009ede6d6fb97dd24945fcc2cebb169596,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,14_0484,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/cathal/14_0484.webp,single_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,8,0,1
day1/members/cathal/18_0317.webp,18_0317.webp,webp,294614,ad1b8a0811108396c014b2f72b43853bf972c11374c00cb8c4f8d5971704bce4,3840,2160,cathal,egocentric,cathal,day1,ok,valid,day1,18_0317,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/cathal/18_0317.webp,single_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,yes,yes,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,5,0,1
day1/members/florian/13_0133.webp,13_0133.webp,webp,263684,161e59d53c0acc09f1938873bed4424d0f76901a926c3d83bbd515e19b154a28,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,13_0133,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/florian/13_0133.webp,single_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,5,0,1
day1/members/florian/16_0525.webp,16_0525.webp,webp,294610,985de45b5f0837574f5cc13f3741d3d8a91e6c915692803503f80d6109b6337c,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,16_0525,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/florian/16_0525.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,10,0,1
day1/members/klaus/16_0531.webp,16_0531.webp,webp,155296,04d252cc3f83a3a5fd0f19136a763ab87b81082c0c70d3e3bcfa27c696aa1d08,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,16_0531,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/klaus/16_0531.webp,single_face|large|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,12,0,1
day1/members/klaus/17_0002.webp,17_0002.webp,webp,153990,ee031381d158f1b414512125300b2ef250f89f73aed63ff6ce28a9ed25ccabcb,3840,2160,klaus,egocentric,klaus,day1,ok,valid,day1,17_0002,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/klaus/17_0002.webp,single_face|large|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,6,0,1
day1/members/luca/11_0691.webp,11_0691.webp,webp,288184,da96264fef5de91e1fc614ee74047a188a157de5cb93ece43761b38981725cd8,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,11_0691,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/11_0691.webp,single_face|very_small_or_distant|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,very_small_or_distant,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,16,0,1
day1/members/luca/12_0202.webp,12_0202.webp,webp,289932,c87ecc3ed41cdfffe698f4f99aa19ae085f244fddcfe154f6364a8dd88d25b28,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,12_0202,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/12_0202.webp,single_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,12,0,1
day1/members/luca/13_0044.webp,13_0044.webp,webp,177500,d2ab18c1a741c455271112e19c173d014a00c736342f8bd0f8acdb21d4742238,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,13_0044,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/13_0044.webp,single_face|medium|edge_or_partial|profile_or_occluded|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,yes,yes,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day1/members/luca/18_0040.webp,18_0040.webp,webp,339490,f93d83a034ab85a9847bffe4ecab3c2b94cd5de8d5cacd9e3ab449b6d0120397,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,18_0040,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/18_0040.webp,single_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day1/members/onanong/08_0611.webp,08_0611.webp,webp,167800,ea706d7ae9f98450bdec6d621aa8e747e5ce68de638c07cece36893b8c9f6e54,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,08_0611,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/08_0611.webp,single_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,4,0,1
day1/members/onanong/14_0049.webp,14_0049.webp,webp,275432,268e8db18048cec79df7abe8b57e15f2718feb1fb42c5f03ac5a80ec90e4a72f,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,14_0049,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/14_0049.webp,single_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,3,0,1
day1/members/onanong/16_0577.webp,16_0577.webp,webp,248464,3eb39805faa813c8bb804a35c3650f18fa7cdd5fb2c62c5706aba9da47aa6d07,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,16_0577,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/16_0577.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,10,0,1
day1/members/onanong/17_0468.webp,17_0468.webp,webp,200602,c43b627efa6e9a45afc10960df55a34ac41db7a55a1bde1cc21d5d4365202aa9,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,17_0468,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/17_0468.webp,single_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,11,0,1
day1/members/onanong/18_0512.webp,18_0512.webp,webp,159192,3addcb5f1d6e7dd0389a56525e33a6992e610bd59f171ceca67a8ed43a3405ac,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,18_0512,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/18_0512.webp,single_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,yes,yes,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,3,0,1
day1/members/stevan/17_0340.webp,17_0340.webp,webp,127554,aef3fe5192ffb2040f8033dcccc10e2eba6f360c36609284cbec2dc350863773,3840,2160,stevan,egocentric,stevan,day1,ok,valid,day1,17_0340,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/stevan/17_0340.webp,single_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,1,0,1
day1/members/tien/15_0585.webp,15_0585.webp,webp,175030,476212e5e979c6689ae59c86f72493f850df62d696f76660e4f452537620b336,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,15_0585,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/tien/15_0585.webp,single_face|very_small_or_distant|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,very_small_or_distant,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day1/members/werner/08_0280.webp,08_0280.webp,webp,133048,c0adf6d6e023ad43751644c033b3d44cebde82802c97fdaaada256cee1f588ea,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,08_0280,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/08_0280.webp,single_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,2,0,1
day1/members/werner/11_0515.webp,11_0515.webp,webp,343448,7932139c43383c7d375a52b3d05baaf9f25e85cced194f4c70e9c00409e1f7c9,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,11_0515,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/11_0515.webp,single_face|very_small_or_distant|profile_or_occluded|motion_blur_or_low_sharpness|outdoor_or_vehicle|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,very_small_or_distant,no,yes,no,yes,no,low,not_assessed_in_face_review,yes,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,2,0,1
day1/members/werner/19_0255.webp,19_0255.webp,webp,175696,e4de755b4bb8f08eaea33feb5092af0bed8b23e15aea761fe45e039ff74bba98,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,19_0255,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/19_0255.webp,single_face|medium|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,6,0,1
day2/members/allie/13_0355.webp,13_0355.webp,webp,292342,097f2c5a8025bbec0c1107a643c51227af0cc70b15e4a6427d555b185629974e,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,13_0355,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/13_0355.webp,no_face|downward_egocentric|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,yes,yes,yes,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,4,0,1
day2/members/allie/16_0153.webp,16_0153.webp,webp,271534,6c816a5326da9cebc059289a188b9c484917867d62e58ba0b1d870f45ff1268e,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,16_0153,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/16_0153.webp,single_face|medium|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,14,0,1
day2/members/allie/17_0093.webp,17_0093.webp,webp,277514,2832016414cbcf8d7459bcbd04b401f2cc13c6bd4da19702c4ef1ca57f853405,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,17_0093,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/17_0093.webp,single_face|large|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,no,no,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,10,0,1
day2/members/allie/17_0175.webp,17_0175.webp,webp,137510,7e83b849df18a2c6e48744f30683fbb5fbeb1cabb79072103d3d215fba257023,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,17_0175,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/17_0175.webp,single_face|large|edge_or_partial|profile_or_occluded|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,yes,yes,no,no,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,3,0,1
day2/members/allie/17_0331.webp,17_0331.webp,webp,166854,41523d62e2605b32c436572fa122f0f89874cf51c167ec9464408c4fca56d39d,3840,2160,allie,egocentric,allie,day2,ok,valid,day2,17_0331,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/allie/17_0331.webp,single_face|large|edge_or_partial|profile_or_occluded|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,yes,yes,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,2,0,1
day2/members/bjorn/12_0518.webp,12_0518.webp,webp,270794,c69b76f599cc23e2ebe029cd4f80d24da5093034d6f094d5edd5336bf7d0bfc6,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,12_0518,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/bjorn/12_0518.webp,single_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,7,0,1
day2/members/cathal/10_0273.webp,10_0273.webp,webp,130096,eae42f2d011d2537efc40c6ccfc9f632aad5b6e3debc89780cd7c500067f5b6a,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,10_0273,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/cathal/10_0273.webp,single_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,large,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,0,0,1
day2/members/cathal/14_0185.webp,14_0185.webp,webp,308212,f89d38af02b787b75fc43e0ae1e7a0939f4db33738c9cd9091a22826d49ccfa8,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,14_0185,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/cathal/14_0185.webp,single_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,24,0,1
day2/members/florian/14_0717.webp,14_0717.webp,webp,178284,fc3a268c6f5b5faf963874fffcfb59c8239c91102d3948fd00b2c59120a92501,3840,2160,florian,egocentric,florian,day2,ok,valid,day2,14_0717,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/florian/14_0717.webp,single_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,yes,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,3,0,1
day2/members/luca/13_0250.webp,13_0250.webp,webp,371974,0250777e625d1ca364fa345bfa2c535b87479911d0f577c2a298f7a109ba835f,3840,2160,luca,egocentric,luca,day2,ok,valid,day2,13_0250,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/luca/13_0250.webp,single_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,12,0,1
day2/members/onanong/11_0590.webp,11_0590.webp,webp,336930,06f56486ee33ac73ae0504981d4584b745f6d07b18ff11c4e49d855816762da9,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,11_0590,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/onanong/11_0590.webp,single_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,13,0,1
day2/members/onanong/17_0009.webp,17_0009.webp,webp,175712,f98a2dfc6eab6bd2d17d2469e9de962759d145d388537ac7eb62ab10573efcb2,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,17_0009,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/onanong/17_0009.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,yes,yes,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,5,0,1
day2/members/stevan/10_0281.webp,10_0281.webp,webp,117534,71c457ab9f84c4a9392edf5963ba19aa7c4142f9f5a101fa3b107eae45444ad5,3840,2160,stevan,egocentric,stevan,day2,ok,valid,day2,10_0281,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/stevan/10_0281.webp,single_face|small|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,small,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,5,0,1
day2/members/stevan/11_0699.webp,11_0699.webp,webp,122998,1fc11977e0c028bada34e85a947d079df1c59bdb8f4ef52877151bdda7a8314f,3840,2160,stevan,egocentric,stevan,day2,ok,valid,day2,11_0699,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/stevan/11_0699.webp,single_face|medium|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,2,0,1
day2/members/tien/12_0007.webp,12_0007.webp,webp,215884,03e325b5859a0e6f44a6d0eeb5492b5fe5520d7f0acc35c3fdae9403b8608d97,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,12_0007,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/tien/12_0007.webp,single_face|medium|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,medium,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,2,0,1
day2/members/werner/14_0229.webp,14_0229.webp,webp,398978,a90df8c670b1b9ad4d9c2173d726c9ea34360a01ef088190878d26c54daf8284,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,14_0229,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/werner/14_0229.webp,single_face|very_small_or_distant|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual_reviewer_app,single_face,very_small_or_distant,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",1,39,0,1
