relative_path,box_count,face_count_category,face_scale_category,manual_no_face,manual_single_face,manual_multi_face,manual_small_face,manual_medium_face,manual_large_face,manual_mixed_scale_face,manual_very_small_or_distant_face,manual_edge_or_partial_face,manual_profile_or_occluded_face,manual_downward_egocentric_view,manual_motion_blur_or_low_sharpness,manual_low_light_or_dim,manual_high_clutter,detected_box_count,pred_no_face,pred_single_face,pred_multi_face,pred_small_face,pred_medium_face,pred_large_face,pred_mixed_scale_face,pred_very_small_or_distant_face,pred_edge_or_partial_face,pred_profile_or_occluded_face,pred_downward_egocentric_view,pred_motion_blur_or_low_sharpness,pred_low_light_or_dim,pred_high_clutter,text_present,screen_present,no_text_screen_risk,multimodal_risk_state
day3/members/florian/11_0647.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
day2/members/tien/12_0007.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,
day1/members/florian/11_0210.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,
day3/members/stevan/11_0119.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,,,,
day1/members/florian/18_0275.webp,3,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,,,,
day4/members/klaus/09_0320.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,
day2/members/cathal/18_0081.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,
day4/members/florian/18_0559.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day2/members/florian/12_0418.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,,,,
day4/members/werner/11_0358.webp,6,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,
day2/members/florian/15_0395.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day2/members/cathal/14_0185.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,,,,
day1/members/klaus/10_0589.webp,9,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day1/members/florian/10_0419.webp,7,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,,,,
day3/members/luca/14_0453.webp,4,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,,,,
day2/members/stevan/11_0699.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,
day2/members/werner/20_0424.webp,7,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day1/members/bjorn/18_0660.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day3/members/florian/10_0693.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,,,,
day4/members/klaus/12_0118.webp,7,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,
day2/members/bjorn/19_0586.webp,3,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,,,
day3/members/allie/18_0535.webp,4,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,,,,
day4/members/cathal/09_0257.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,
day2/members/florian/15_0006.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day3/members/tien/10_0690.webp,3,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,,,,
day3/members/cathal/11_0181.webp,1,single_face,medium,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,
day4/members/bao/11_0055.webp,8,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,,,,
day3/members/luca/13_0160.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,,
day2/members/werner/13_0432.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day3/members/florian/19_0684.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,
day2/members/allie/16_0556.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,
day1/members/werner/19_0438.webp,4,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,,,,
day2/members/allie/19_0622.webp,7,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day3/members/onanong/12_0703.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
day1/members/stevan/18_0567.webp,4,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,,,,
day3/members/stevan/20_0527.webp,2,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,,,,
day1/members/onanong/19_0481.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day4/members/klaus/08_0554.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day3/members/klaus/19_0704.webp,1,single_face,small,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,,,,
day2/members/luca/12_0565.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,
day4/members/luca/08_0034.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,
day1/members/tien/10_0152.webp,4,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,,,,
day4/members/werner/13_0537.webp,5,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,,,,
day1/members/bjorn/09_0300.webp,6,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,,,,
day2/members/florian/14_0303.webp,8,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,,,,
day1/members/luca/14_0698.webp,3,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,
day1/members/stevan/18_0660.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,
day3/members/allie/13_0693.webp,0,no_face,none,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,
day3/members/onanong/11_0248.webp,2,multi_face,medium,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2.0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,,,,
day4/members/cathal/13_0210.webp,8,multi_face,mixed_scale,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,,,,
day1/members/stevan/18_0014.webp,6,multi_face,small,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,,,,
