protocol_id,image_id,evaluation_split,ground_truth_risk_state,predicted_risk_state,variant,privacy_score,text_ocr_suppression_rate,text_ocr_privacy_score,text_region_obscuration,screen_region_obscuration,utility_score,SSIM,LPIPS,non_sensitive_change_fraction,runtime_seconds,runtime_score,success_score,multimodal_anonymisation_score,screen_area_threshold,ground_truth_text_count,ground_truth_screen_count,predicted_text_count,predicted_screen_count,policy,ground_truth_text_present,predicted_text_present,ground_truth_screen_present,predicted_screen_present,missed_text_detection,missed_screen_detection,residual_text_readability,insufficient_screen_obscuration,utility_below_050,any_residual_risk_flag
MM2_0138,day3/members/onanong/18_0537.webp,test,text_present,text_present,text_blur_screen_area_aware_t10,0.7988387644837914,1.0,1.0,0.32946254827930477,,0.8884453154732763,0.9960514708618281,0.010958041995763779,0.004110111301736245,0.01073317700138432,0.9892668229986157,1.0,0.8648796591837401,0.1,2.0,0.0,5.0,0.0,adaptive_multimodal_policy,True,True,False,False,False,False,False,False,False,False
MM2_0140,day3/members/onanong/18_0711.webp,test,text_present,text_present,text_blur_screen_area_aware_t10,0.8060236981637339,1.0,1.0,0.3534123272124466,,0.8916402282478721,0.9938815478806321,0.010530054569244385,0.007492750520600199,0.011544556000444572,0.9884554439995554,1.0,0.8693494619561841,0.1,2.0,0.0,5.0,0.0,adaptive_multimodal_policy,True,True,False,False,False,False,False,False,False,False
MM2_0149,day3/members/luca/08_0665.webp,test,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.9658080343505457,0.9986258362185388,0.0033504883758723736,0.002972608024691358,0.007743645001028199,0.9922563549989718,1.0,0.9889680458050609,0.1,0.0,0.0,1.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0151,day3/members/klaus/08_0715.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.9545652640755085,0.9986027624001319,0.0044736117124557495,0.003767361111111111,0.007168378997448599,0.9928316210025514,1.0,0.9856527413229077,0.1,0.0,0.0,1.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0156,day3/members/luca/09_0146.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.999437410097721,0.9998311358299815,4.781578172696754e-05,0.0002642746913580247,0.008301112000481226,0.9916988879995188,1.0,0.9990011118292682,0.1,0.0,0.0,1.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0160,day4/members/florian/10_0522.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.9609626347527067,0.9991610985905249,0.003861791454255581,0.0024266975308641974,0.0084418239966908,0.9915581760033092,1.0,0.9874446080261429,0.1,0.0,0.0,1.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0188,day4/members/allie/08_0148.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.999445645609115,0.9999171315381558,5.129201599629596e-05,0.0004918981481481481,0.007513585002016043,0.992486414997984,1.0,0.9990823351825329,0.1,0.0,0.0,3.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0189,day4/members/bao/08_0661.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.9920113052295785,0.9995640093569239,0.0007770699448883533,0.001732253086419753,0.007078547998389695,0.9929214520016103,1.0,0.9968955367690346,0.1,0.0,0.0,1.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0203,day1/members/allie/11_0283.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.8265142312712899,0.9925483656063537,0.016975995153188705,0.018719135802469134,0.012907985998026561,0.9870920140019734,1.0,0.9466634707815843,0.1,0.0,0.0,4.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0204,day1/members/tien/12_0054.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.9271217203133608,0.998033396972876,0.007189497817307711,0.005827546296296296,0.008390425999095896,0.9916095740009041,1.0,0.9772974734940987,0.1,0.0,0.0,1.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0208,day1/members/klaus/16_0701.webp,test,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.9721171961455639,0.9996383065937152,0.0027701957151293755,0.0011554783950617285,0.007047598002827726,0.9929524019971723,1.0,0.9909303990433864,0.1,0.0,0.0,1.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0211,day1/members/werner/19_0162.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.9997885987295558,0.9999456297246433,1.8421613276586868e-05,0.00015817901234567902,0.006603957001061644,0.9933960429989384,1.0,0.9992761839187605,0.1,0.0,0.0,1.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0218,day2/members/tien/13_0711.webp,test,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.9878380473377046,0.9994448810163612,0.001188439317047596,0.0019463734567901235,0.0072038110010907985,0.9927961889989092,1.0,0.9956310331012023,0.1,0.0,0.0,1.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0226,day2/members/werner/08_0334.webp,development,text_present,text_present,text_blur_screen_area_aware_t10,0.7652258671892972,1.0,1.0,0.21741955729765738,,0.9692602771604233,0.9979889326337323,0.002973418915644288,0.0005454332186424773,0.0091994300018996,0.9908005699981004,1.0,0.8724710737425856,0.1,1.0,0.0,4.0,0.0,adaptive_multimodal_policy,True,True,False,False,False,False,False,False,False,False
MM2_0227,day2/members/luca/09_0121.webp,test,text_present,text_present,text_blur_screen_area_aware_t10,0.7848778296206242,1.0,1.0,0.2829260987354144,,0.9342605682713019,0.9974166279042217,0.006444774568080902,0.005906519383543255,0.008817593999992823,0.9911824060000072,1.0,0.8718353258917033,0.1,1.0,0.0,4.0,0.0,adaptive_multimodal_policy,True,True,False,False,False,False,False,False,False,False
MM2_0231,day3/members/cathal/13_0330.webp,development,text_present,text_present,text_blur_screen_area_aware_t10,0.7413536104253058,1.0,1.0,0.13784536808435266,,0.9957473365423919,0.9995716449472488,0.00040384859312325716,0.0,0.007799258000886766,0.9922007419991132,1.0,0.8686210803752817,0.1,1.0,0.0,2.0,0.0,adaptive_multimodal_policy,True,True,False,False,False,False,False,False,False,False
MM2_0232,day3/members/florian/14_0653.webp,development,text_present,text_present,text_blur_screen_area_aware_t10,0.3883132572111133,0.5,0.5,0.1277108573703778,,0.963590840087446,0.9968422525100159,0.003483028616756201,0.00719395657075427,0.008599021002737572,0.9914009789972624,1.0,0.6823739785315167,0.1,2.0,0.0,4.0,0.0,adaptive_multimodal_policy,True,True,False,False,False,False,False,False,False,False
MM2_0234,day3/members/florian/16_0712.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.8443614081649484,0.998172157478035,0.015472467057406902,0.002191358024691358,0.010305311003321549,0.9896946889966785,1.0,0.9522778913491524,0.1,0.0,0.0,3.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0238,day3/members/stevan/20_0722.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.8364822748487719,0.9944365761052625,0.016073601320385933,0.017534722222222222,0.011024099996575387,0.9889759000034246,1.0,0.949842272454974,0.1,0.0,0.0,3.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
MM2_0246,day4/members/stevan/15_0504.webp,development,no_text_screen_risk,text_present,text_blur_screen_area_aware_t10,1.0,,,,,0.9641087774911465,0.9988349029379968,0.0035308673977851868,0.004087577160493827,0.007855223000660772,0.9921447769993392,1.0,0.9884471109472779,0.1,0.0,0.0,3.0,0.0,adaptive_multimodal_policy,False,True,False,False,False,False,False,False,False,False
