protocol,relative_path,image_id,image_path,source_group,day_id,camera_stream_id,timestamp_id,manual_review_status,category_review_status,manual_face_count,face_count_category,face_scale_category,condition_label,label_no_face,label_single_face,label_multi_face,label_small_face,label_medium_face,label_large_face,label_mixed_scale_face,label_very_small_or_distant_face,label_edge_or_partial_face,label_profile_or_occluded_face,label_downward_egocentric_view,label_motion_blur_or_low_sharpness,label_low_light_or_dim,label_high_clutter,label_outdoor_or_vehicle_scene,label_text_or_screen_risk_in_face_protocol,geom_face_count,geom_max_area_ratio,geom_mean_area_ratio,geom_min_area_ratio,geom_face_coverage_ratio,geom_max_height_ratio,geom_mean_height_ratio,geom_edge_face_count,geom_lower_frame_face_count,geom_upper_frame_face_count,geom_center_face_count,image_read_status,img_brightness_mean,img_brightness_std,img_sharpness_laplacian_var,img_edge_density,img_saturation_mean
egocentric_stress_500,day1/members/tien/08_0483.webp,day1/members/tien/08_0483.webp,data/castle2024/raw/day1/members/tien/08_0483.webp,day1/tien/08,day1,tien,08_0483,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,94.51401774088542,54.97600764386834,771.5348765025905,0.12584092881944445,124.53816731770833
egocentric_stress_500,day2/members/florian/14_0293.webp,day2/members/florian/14_0293.webp,data/castle2024/raw/day2/members/florian/14_0293.webp,day2/florian/14,day2,florian,14_0293,yes,reviewed,9,multi_face,medium,multi_face|medium|clutter_high,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,9.0,0.013975815007716049,0.004551370670438958,0.0011202739197530864,0.04096233603395062,0.22268518518518518,0.0984567901234568,0.0,0.0,7.0,0.0,ok,86.50923665364583,64.66261406851577,1133.8168002895,0.1402859157986111,97.78913709852431
egocentric_stress_500,day2/members/klaus/12_0153.webp,day2/members/klaus/12_0153.webp,data/castle2024/raw/day2/members/klaus/12_0153.webp,day2/klaus/12,day2,klaus,12_0153,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_medium,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,92.18646918402777,58.94919577556103,718.7203581581513,0.10027398003472222,110.99258761935764
egocentric_stress_500,day2/members/tien/19_0472.webp,day2/members/tien/19_0472.webp,data/castle2024/raw/day2/members/tien/19_0472.webp,day2/tien/19,day2,tien,19_0472,yes,reviewed,8,multi_face,mixed_scale,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|low_light|clutter_high,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,8.0,0.04366717303240741,0.010216154875578705,0.0013565779320987654,0.08172923900462964,0.22268518518518518,0.11313657407407407,4.0,1.0,6.0,0.0,ok,84.31011284722223,51.292804995875436,1147.0207400781412,0.1578097873263889,107.93858506944444
egocentric_stress_500,day3/members/florian/14_0452.webp,day3/members/florian/14_0452.webp,data/castle2024/raw/day3/members/florian/14_0452.webp,day3/florian/14,day3,florian,14_0452,yes,reviewed,2,single_face,medium,single_face|medium|clutter_high,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2.0,0.0094921875,0.008984375,0.0084765625,0.01796875,0.225,0.1875,1.0,0.0,2.0,0.0,ok,96.88541666666667,67.73710596586686,1808.437758223464,0.1436496310763889,115.83173285590277
egocentric_stress_500,day3/members/cathal/18_0053.webp,day3/members/cathal/18_0053.webp,data/castle2024/raw/day3/members/cathal/18_0053.webp,day3/cathal/18,day3,cathal,18_0053,yes,reviewed,5,multi_face,medium,multi_face|medium|clutter_high,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0,0.006527777777777778,0.004946445794753086,0.004300733024691358,0.02473222897376543,0.13333333333333333,0.10490740740740741,0.0,1.0,1.0,2.0,ok,90.85494656032986,60.123918894083786,836.957077467699,0.12220594618055555,95.85565863715277
egocentric_stress_500,day3/members/onanong/15_0609.webp,day3/members/onanong/15_0609.webp,data/castle2024/raw/day3/members/onanong/15_0609.webp,day3/onanong/15,day3,onanong,15_0609,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_medium,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,94.39055718315973,60.87375381795315,912.5652452508608,0.10404459635416667,80.79442681206598
egocentric_stress_500,day3/members/tien/18_0251.webp,day3/members/tien/18_0251.webp,data/castle2024/raw/day3/members/tien/18_0251.webp,day3/tien/18,day3,tien,18_0251,yes,reviewed,8,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,8.0,0.01302710262345679,0.005328143084490741,0.001623022762345679,0.04262514467592593,0.22037037037037038,0.11041666666666666,2.0,7.0,0.0,1.0,ok,92.19692654079861,65.63773136503343,618.1477277453666,0.0952487521701389,89.81053331163194
egocentric_stress_500,day3/members/werner/10_0493.webp,day3/members/werner/10_0493.webp,data/castle2024/raw/day3/members/werner/10_0493.webp,day3/werner/10,day3,werner,10_0493,yes,reviewed,4,multi_face,very_small_or_distant,multi_face|very_small_or_distant|profile_or_occluded|clutter_medium,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4.0,0.0017914496527777779,0.0011621997974537038,0.000640552662037037,0.004648799189814815,0.0587962962962963,0.05150462962962963,0.0,1.0,0.0,2.0,ok,107.52428521050348,50.198355130618545,824.4233231838377,0.09979926215277778,79.28832329644098
egocentric_stress_500,day3/members/bjorn/15_0707.webp,day3/members/bjorn/15_0707.webp,data/castle2024/raw/day3/members/bjorn/15_0707.webp,day3/bjorn/15,day3,bjorn,15_0707,yes,reviewed,0,no_face,none,no_face|motion_blur_or_low_sharpness|clutter_low,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,112.21884494357639,47.23527519874959,215.9437532056537,0.059197319878472224,78.23961724175348
egocentric_stress_500,day1/members/werner/18_0011.webp,day1/members/werner/18_0011.webp,data/castle2024/raw/day1/members/werner/18_0011.webp,day1/werner/18,day1,werner,18_0011,yes,reviewed,5,multi_face,medium,multi_face|medium|low_light|clutter_high,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,5.0,0.010227623456790123,0.005828655478395062,0.003269073109567901,0.02914327739197531,0.16296296296296298,0.11064814814814813,0.0,0.0,4.0,0.0,ok,83.42466905381944,59.6085254385457,747.5931067333822,0.12462700737847222,101.64620632595486
egocentric_stress_500,day3/members/cathal/09_0099.webp,day3/members/cathal/09_0099.webp,data/castle2024/raw/day3/members/cathal/09_0099.webp,day3/cathal/09,day3,cathal,09_0099,yes,reviewed,4,multi_face,small,multi_face|small|clutter_high,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,0.007773919753086419,0.003750602816358024,0.001209008487654321,0.015002411265432097,0.11481481481481481,0.08090277777777778,0.0,0.0,2.0,0.0,ok,100.88283962673611,54.72786505963056,331.54400653143716,0.10639784071180555,99.21728515625
egocentric_stress_500,day2/members/onanong/11_0590.webp,day2/members/onanong/11_0590.webp,data/castle2024/raw/day2/members/onanong/11_0590.webp,day2/onanong/11,day2,onanong,11_0590,yes,reviewed,1,single_face,medium,single_face|medium|edge_or_partial|profile_or_occluded|clutter_high,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1.0,0.01605131172839506,0.01605131172839506,0.01605131172839506,0.01605131172839506,0.14537037037037037,0.14537037037037037,1.0,0.0,1.0,0.0,ok,94.86100938585069,61.058365178308144,1640.2798665348027,0.1579657660590278,84.29281955295139
egocentric_stress_500,day4/members/bao/10_0060.webp,day4/members/bao/10_0060.webp,data/castle2024/raw/day4/members/bao/10_0060.webp,day4/bao/10,day4,bao,10_0060,yes,reviewed,2,multi_face,medium,multi_face|medium|clutter_medium,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.02034203800154321,0.014723488136574075,0.009104938271604938,0.02944697627314815,0.19675925925925927,0.15763888888888888,0.0,2.0,0.0,0.0,ok,103.29774983723958,52.54683901126362,918.5604710622611,0.11008707682291667,96.43007405598958
egocentric_stress_500,day2/members/luca/18_0188.webp,day2/members/luca/18_0188.webp,data/castle2024/raw/day2/members/luca/18_0188.webp,day2/luca/18,day2,luca,18_0188,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,92.56601291232639,58.388530051351346,1534.3130857848826,0.11757405598958333,81.96211073133681
egocentric_stress_500,day1/members/werner/17_0457.webp,day1/members/werner/17_0457.webp,data/castle2024/raw/day1/members/werner/17_0457.webp,day1/werner/17,day1,werner,17_0457,yes,reviewed,0,no_face,none,no_face|clutter_low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,99.76786295572917,53.61355711064014,262.945739303842,0.07708062065972222,106.580322265625
egocentric_stress_500,day4/members/bao/13_0536.webp,day4/members/bao/13_0536.webp,data/castle2024/raw/day4/members/bao/13_0536.webp,day4/bao/13,day4,bao,13_0536,yes,reviewed,7,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,7.0,0.011026716820987654,0.004079361634700176,0.001710792824074074,0.028555531442901235,0.1574074074074074,0.09054232804232805,1.0,0.0,0.0,2.0,ok,94.29852973090277,62.31441243119228,772.1458566453722,0.1044650607638889,91.65877278645833
egocentric_stress_500,day3/members/bjorn/10_0195.webp,day3/members/bjorn/10_0195.webp,data/castle2024/raw/day3/members/bjorn/10_0195.webp,day3/bjorn/10,day3,bjorn,10_0195,yes,reviewed,3,multi_face,medium,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0067860243055555556,0.004481859246399177,0.0017932581018518519,0.01344557773919753,0.14722222222222223,0.0976851851851852,0.0,1.0,0.0,1.0,ok,109.66609022352431,52.58453624314446,554.7950539029675,0.0810207790798611,69.99257405598958
egocentric_stress_500,day4/members/florian/11_0305.webp,day4/members/florian/11_0305.webp,data/castle2024/raw/day4/members/florian/11_0305.webp,day4/florian/11,day4,florian,11_0305,yes,reviewed,5,multi_face,large,multi_face|large|edge_or_partial|profile_or_occluded|clutter_high,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,5.0,0.02691502700617284,0.010742115162037037,0.005142385223765432,0.053710575810185186,0.38564814814814813,0.17888888888888888,2.0,1.0,3.0,0.0,ok,94.64352756076389,63.67911376619209,985.007609998554,0.12439643012152778,138.95593939887152
egocentric_stress_500,day3/members/tien/17_0282.webp,day3/members/tien/17_0282.webp,data/castle2024/raw/day3/members/tien/17_0282.webp,day3/tien/17,day3,tien,17_0282,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_medium,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,89.15919325086806,65.92367996594191,788.8365791454727,0.11119927300347222,100.97268337673611
egocentric_stress_500,day3/members/cathal/15_0606.webp,day3/members/cathal/15_0606.webp,data/castle2024/raw/day3/members/cathal/15_0606.webp,day3/cathal/15,day3,cathal,15_0606,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,105.58806016710069,54.965875973708854,1842.7924346806087,0.16607666015625,119.53881157769098
egocentric_stress_500,day3/members/onanong/11_0537.webp,day3/members/onanong/11_0537.webp,data/castle2024/raw/day3/members/onanong/11_0537.webp,day3/onanong/11,day3,onanong,11_0537,yes,reviewed,2,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_high,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,2.0,0.01667824074074074,0.011567201967592592,0.006456163194444444,0.023134403935185184,0.18194444444444444,0.15,1.0,0.0,1.0,0.0,ok,81.83039008246527,52.51158765400855,1326.091627833974,0.1259833441840278,100.25086805555556
egocentric_stress_500,day3/members/cathal/20_0290.webp,day3/members/cathal/20_0290.webp,data/castle2024/raw/day3/members/cathal/20_0290.webp,day3/cathal/20,day3,cathal,20_0290,yes,reviewed,3,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3.0,0.010670090663580246,0.0069663467721193416,0.0033018663194444445,0.020899040316358024,0.14953703703703702,0.11851851851851851,1.0,0.0,0.0,0.0,ok,93.82014973958333,51.762848508346835,185.8325394458241,0.078369140625,95.36368815104167
egocentric_stress_500,day3/members/werner/17_0005.webp,day3/members/werner/17_0005.webp,data/castle2024/raw/day3/members/werner/17_0005.webp,day3/werner/17,day3,werner,17_0005,yes,reviewed,1,single_face,medium,single_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1.0,0.011413483796296297,0.011413483796296297,0.011413483796296297,0.011413483796296297,0.1587962962962963,0.1587962962962963,1.0,0.0,1.0,0.0,ok,60.58836534288194,52.63280976837471,496.0141938510868,0.08366563585069445,95.69373914930556
egocentric_stress_500,day3/members/luca/10_0668.webp,day3/members/luca/10_0668.webp,data/castle2024/raw/day3/members/luca/10_0668.webp,day3/luca/10,day3,luca,10_0668,yes,reviewed,4,multi_face,medium,multi_face|medium|clutter_high,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4.0,0.017525077160493827,0.0066811644000771605,0.001574074074074074,0.026724657600308642,0.18287037037037038,0.1025462962962963,0.0,1.0,2.0,2.0,ok,100.68624538845486,61.68131375743911,973.4137056578456,0.12489149305555555,87.71834309895833
egocentric_stress_500,day1/members/tien/15_0585.webp,day1/members/tien/15_0585.webp,data/castle2024/raw/day1/members/tien/15_0585.webp,day1/tien/15,day1,tien,15_0585,yes,reviewed,1,single_face,very_small_or_distant,single_face|very_small_or_distant|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1.0,0.0010042920524691358,0.0010042920524691358,0.0010042920524691358,0.0010042920524691358,0.04537037037037037,0.04537037037037037,1.0,1.0,0.0,0.0,ok,107.99823676215277,52.13606715414563,510.2450958223622,0.06081814236111111,73.55240885416667
egocentric_stress_500,day2/members/florian/14_0717.webp,day2/members/florian/14_0717.webp,data/castle2024/raw/day2/members/florian/14_0717.webp,day2/florian/14,day2,florian,14_0717,yes,reviewed,1,single_face,medium,single_face|medium|clutter_medium,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.018253761574074073,0.018253761574074073,0.018253761574074073,0.018253761574074073,0.1884259259259259,0.1884259259259259,0.0,0.0,1.0,0.0,ok,98.84771050347223,53.97637398669219,375.777420764674,0.10352918836805555,93.30122884114583
egocentric_stress_500,day3/members/florian/20_0281.webp,day3/members/florian/20_0281.webp,data/castle2024/raw/day3/members/florian/20_0281.webp,day3/florian/20,day3,florian,20_0281,yes,reviewed,5,multi_face,small,multi_face|small|clutter_high,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,5.0,0.005697699652777778,0.004660951967592592,0.00255859375,0.02330475983796296,0.12361111111111112,0.10101851851851854,0.0,0.0,5.0,0.0,ok,93.48199462890625,59.171290039279306,1059.8527774396869,0.1438259548611111,107.34919569227431
egocentric_stress_500,day4/members/bjorn/15_0170.webp,day4/members/bjorn/15_0170.webp,data/castle2024/raw/day4/members/bjorn/15_0170.webp,day4/bjorn/15,day4,bjorn,15_0170,yes,reviewed,1,single_face,very_small_or_distant,single_face|very_small_or_distant|profile_or_occluded|low_light|clutter_medium,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1.0,0.0005088975694444444,0.0005088975694444444,0.0005088975694444444,0.0005088975694444444,0.031018518518518518,0.031018518518518518,0.0,0.0,1.0,0.0,ok,68.41653781467014,44.404324233413575,391.5572299581527,0.0957302517361111,148.438720703125
egocentric_stress_500,day4/members/stevan/10_0720.webp,day4/members/stevan/10_0720.webp,data/castle2024/raw/day4/members/stevan/10_0720.webp,day4/stevan/10,day4,stevan,10_0720,yes,reviewed,7,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,7.0,0.0069719328703703705,0.0034320746527777774,0.0015579185956790123,0.024024522569444443,0.11296296296296296,0.08167989417989419,1.0,7.0,0.0,0.0,ok,102.0615234375,56.81601710729187,667.0638288539133,0.09229871961805555,76.03852674696181
egocentric_stress_500,day4/members/stevan/10_0629.webp,day4/members/stevan/10_0629.webp,data/castle2024/raw/day4/members/stevan/10_0629.webp,day4/stevan/10,day4,stevan,10_0629,yes,reviewed,4,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,4.0,0.009439983603395062,0.004495985243055555,0.001044921875,0.01798394097222222,0.14675925925925926,0.09027777777777778,1.0,0.0,0.0,1.0,ok,110.79525417751736,62.54877781469556,114.96831837829986,0.055413140190972224,78.29908582899306
egocentric_stress_500,day4/members/bao/13_0504.webp,day4/members/bao/13_0504.webp,data/castle2024/raw/day4/members/bao/13_0504.webp,day4/bao/13,day4,bao,13_0504,yes,reviewed,7,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,7.0,0.008063271604938272,0.003157948219797178,0.0011460744598765433,0.022105637538580247,0.17592592592592593,0.08525132275132276,1.0,4.0,0.0,0.0,ok,97.36316596137152,61.65116569829013,722.9766408646088,0.09905327690972222,84.08488633897569
egocentric_stress_500,day2/members/stevan/10_0281.webp,day2/members/stevan/10_0281.webp,data/castle2024/raw/day2/members/stevan/10_0281.webp,day2/stevan/10,day2,stevan,10_0281,yes,reviewed,1,single_face,small,single_face|small|motion_blur_or_low_sharpness|clutter_low,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.003363715277777778,0.003363715277777778,0.003363715277777778,0.003363715277777778,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,ok,100.46363661024306,60.42604436355326,264.53219640029624,0.07181803385416667,71.29379611545139
egocentric_stress_500,day3/members/florian/17_0490.webp,day3/members/florian/17_0490.webp,data/castle2024/raw/day3/members/florian/17_0490.webp,day3/florian/17,day3,florian,17_0490,yes,reviewed,4,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,4.0,0.015846836419753086,0.008126085069444445,0.004000289351851852,0.03250434027777778,0.22962962962962963,0.12592592592592594,4.0,0.0,3.0,0.0,ok,106.29679361979167,68.04408964691922,1205.6264016826487,0.13670518663194445,89.44612630208333
egocentric_stress_500,day2/members/bjorn/12_0518.webp,day2/members/bjorn/12_0518.webp,data/castle2024/raw/day2/members/bjorn/12_0518.webp,day2/bjorn/12,day2,bjorn,12_0518,yes,reviewed,1,single_face,medium,single_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1.0,0.010926649305555555,0.010926649305555555,0.010926649305555555,0.010926649305555555,0.13194444444444445,0.13194444444444445,1.0,0.0,1.0,0.0,ok,99.80223253038194,59.99325177172136,1101.7930561932792,0.10485161675347222,75.38553195529514
egocentric_stress_500,day1/members/werner/10_0429.webp,day1/members/werner/10_0429.webp,data/castle2024/raw/day1/members/werner/10_0429.webp,day1/werner/10,day1,werner,10_0429,yes,reviewed,7,multi_face,small,multi_face|small|clutter_medium,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0016878858024691357,0.001273182594797178,0.0008557581018518519,0.008912278163580246,0.06759259259259259,0.05277777777777778,0.0,0.0,4.0,2.0,ok,87.76588948567708,62.844275712648475,712.9142152000633,0.10835096571180555,92.75758870442708
egocentric_stress_500,day2/members/klaus/19_0493.webp,day2/members/klaus/19_0493.webp,data/castle2024/raw/day2/members/klaus/19_0493.webp,day2/klaus/19,day2,klaus,19_0493,yes,reviewed,5,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,5.0,0.005108506944444444,0.004400945216049383,0.0035050154320987654,0.022004726080246916,0.1486111111111111,0.1113888888888889,2.0,0.0,3.0,0.0,ok,92.87603759765625,59.35253441782329,1351.302427073274,0.17262776692708334,98.39209662543402
egocentric_stress_500,day2/members/werner/20_0007.webp,day2/members/werner/20_0007.webp,data/castle2024/raw/day2/members/werner/20_0007.webp,day2/werner/20,day2,werner,20_0007,yes,reviewed,6,multi_face,mixed_scale,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,6.0,0.03191454475308642,0.008345409754372429,0.001648582175925926,0.05007245852623457,0.30185185185185187,0.12137345679012346,2.0,0.0,0.0,2.0,ok,100.31487358940973,56.51302943864151,1141.8788989671493,0.13759358723958334,94.82609727647569
egocentric_stress_500,day2/members/stevan/20_0706.webp,day2/members/stevan/20_0706.webp,data/castle2024/raw/day2/members/stevan/20_0706.webp,day2/stevan/20,day2,stevan,20_0706,yes,reviewed,2,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2.0,0.006099537037037037,0.005921404803240741,0.0057432725694444445,0.011842809606481482,0.11481481481481481,0.11226851851851852,2.0,2.0,0.0,0.0,ok,100.97783067491319,56.46084570539116,334.45555185899144,0.0715603298611111,71.16175672743056
egocentric_stress_500,day1/members/tien/14_0026.webp,day1/members/tien/14_0026.webp,data/castle2024/raw/day1/members/tien/14_0026.webp,day1/tien/14,day1,tien,14_0026,yes,reviewed,2,multi_face,mixed_scale,multi_face|mixed_scale|profile_or_occluded|clutter_medium,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,0.027071397569444444,0.01550907841435185,0.003946759259259259,0.0310181568287037,0.25416666666666665,0.1701388888888889,0.0,1.0,0.0,0.0,ok,100.43699137369792,54.82467162986691,386.5044493717544,0.07505967881944445,80.22317843967014
egocentric_stress_500,day1/members/tien/09_0404.webp,day1/members/tien/09_0404.webp,data/castle2024/raw/day1/members/tien/09_0404.webp,day1/tien/09,day1,tien,09_0404,yes,reviewed,0,no_face,none,no_face|motion_blur_or_low_sharpness|low_light|outdoor_or_vehicle|clutter_low,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,72.95178900824652,83.76382427412342,647.2700482560897,0.049540201822916664,32.24933539496528
egocentric_stress_500,day3/members/onanong/16_0351.webp,day3/members/onanong/16_0351.webp,data/castle2024/raw/day3/members/onanong/16_0351.webp,day3/onanong/16,day3,onanong,16_0351,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,99.61726888020833,59.503050436490916,1916.4654886308645,0.15875244140625,91.36050075954861
egocentric_stress_500,day2/members/onanong/17_0489.webp,day2/members/onanong/17_0489.webp,data/castle2024/raw/day2/members/onanong/17_0489.webp,day2/onanong/17,day2,onanong,17_0489,yes,reviewed,0,no_face,none,no_face|downward_egocentric|clutter_high,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,99.26890733506944,58.45167864552476,1149.8191318327997,0.11394585503472222,103.82477484809027
egocentric_stress_500,day4/members/allie/09_0677.webp,day4/members/allie/09_0677.webp,data/castle2024/raw/day4/members/allie/09_0677.webp,day4/allie/09,day4,allie,09_0677,yes,reviewed,2,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2.0,0.01873119212962963,0.01694751880787037,0.015163845486111112,0.03389503761574074,0.22407407407407406,0.20162037037037037,1.0,0.0,0.0,0.0,ok,98.04798041449652,63.06475266386715,798.2955869611031,0.11287434895833333,112.04294162326389
egocentric_stress_500,day3/members/werner/20_0141.webp,day3/members/werner/20_0141.webp,data/castle2024/raw/day3/members/werner/20_0141.webp,day3/werner/20,day3,werner,20_0141,yes,reviewed,5,multi_face,small,single_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5.0,0.006317274305555555,0.0029348476080246913,0.0012174479166666666,0.014674238040123456,0.11388888888888889,0.06981481481481482,0.0,0.0,1.0,2.0,ok,54.214511447482636,51.44126291670987,172.5357393588825,0.04994032118055555,124.70349799262152
egocentric_stress_500,day1/members/werner/13_0365.webp,day1/members/werner/13_0365.webp,data/castle2024/raw/day1/members/werner/13_0365.webp,day1/werner/13,day1,werner,13_0365,yes,reviewed,0,no_face,none,no_face|downward_egocentric|low_light|clutter_medium,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,70.50611029730902,58.55115734894041,799.9926561497981,0.10877143012152778,124.03514946831598
egocentric_stress_500,day3/members/bjorn/14_0678.webp,day3/members/bjorn/14_0678.webp,data/castle2024/raw/day3/members/bjorn/14_0678.webp,day3/bjorn/14,day3,bjorn,14_0678,yes,reviewed,5,multi_face,small,multi_face|small|clutter_high,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,0.006163194444444444,0.0032746431327160493,0.0014949845679012345,0.016373215663580246,0.1111111111111111,0.07546296296296297,0.0,2.0,2.0,1.0,ok,90.10648600260417,68.85432701167913,1318.4228124866884,0.1276584201388889,83.17485894097223
egocentric_stress_500,day4/members/allie/10_0446.webp,day4/members/allie/10_0446.webp,data/castle2024/raw/day4/members/allie/10_0446.webp,day4/allie/10,day4,allie,10_0446,yes,reviewed,3,multi_face,large,multi_face|large|edge_or_partial|profile_or_occluded|clutter_medium,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,3.0,0.02477068865740741,0.015560619212962963,0.009747540509259259,0.046681857638888886,0.262037037037037,0.19290123456790123,1.0,0.0,2.0,0.0,ok,96.09431966145833,66.2525074969604,1151.0054864529748,0.1241183810763889,101.49138047960069
egocentric_stress_500,day1/members/stevan/08_0330.webp,day1/members/stevan/08_0330.webp,data/castle2024/raw/day1/members/stevan/08_0330.webp,day1/stevan/08,day1,stevan,08_0330,yes,reviewed,0,no_face,none,no_face|downward_egocentric|low_light|clutter_medium,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,59.57960340711806,51.152020083587864,974.0725237781894,0.1098971896701389,108.74662950303819
